"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2018-01-31","2018","01","31","","1.9","","-16.8","","-7.5","","25.5","","0.0","","2.4","","0.0","","2.4","","5","","15","","39",""
"2018-02-01","2018","02","01","","4.9","","-10.7","","-2.9","","20.9","","0.0","","0.0","","0.0","T","0.0","T","7","","26","","50",""
"2018-02-02","2018","02","02","","-9.9","","-17.0","","-13.5","","31.5","","0.0","","0.0","","0.0","T","0.0","T","5","","35","","44",""
"2018-02-03","2018","02","03","","-2.4","","-10.7","","-6.6","","24.6","","0.0","","0.0","","3.0","","1.7","","4","","18","","41",""
"2018-02-04","2018","02","04","","1.4","","-10.7","","-4.7","","22.7","","0.0","","0.0","","6.7","","4.2","","11","","33","","65",""
"2018-02-05","2018","02","05","","-7.8","","-15.5","","-11.7","","29.7","","0.0","","0.0","","0.2","","0.2","","12","","33","","48",""
"2018-02-06","2018","02","06","","-4.5","","-12.0","","-8.3","","26.3","","0.0","","0.0","","0.2","","0.2","","6","","26","","33",""
"2018-02-07","2018","02","07","","-5.9","","-11.6","","-8.8","","26.8","","0.0","","0.0","","7.6","","6.6","","6","","34","","44",""
"2018-02-08","2018","02","08","","-6.7","","-14.8","","-10.8","","28.8","","0.0","","0.0","","1.2","","0.5","","15","","25","","41",""
"2018-02-09","2018","02","09","","-5.5","","-10.1","","-7.8","","25.8","","0.0","","0.2","","8.4","","5.2","","16","","","","<31",""
"2018-02-10","2018","02","10","","-4.6","","-7.6","","-6.1","","24.1","","0.0","","0.0","","6.4","","5.4","","23","","","","<31",""
"2018-02-11","2018","02","11","","","M","-7.7","E","","M","","M","","M","1.6","","0.4","","2.0","","29","","8","","35",""
"2018-02-12","2018","02","12","","-2.8","","-11.0","","-6.9","","24.9","","0.0","","0.0","","0.0","T","0.0","T","22","","31","","43",""
"2018-02-13","2018","02","13","","-3.2","","-16.8","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
