"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2016-04-18","2016","04","18","","24.4","","6.6","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","","","33","","52",""
"2016-04-19","2016","04","19","","15.8","","4.9","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","34","","44",""
"2016-04-20","2016","04","20","","14.9","","1.7","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-04-21","2016","04","21","","18.7","","3.3","","11.0","","7.0","","0.0","","3.0","","0.0","","3.0","","","","","","<31",""
"2016-04-22","2016","04","22","","16.6","","5.1","","10.9","","7.1","","0.0","","1.3","","0.0","","1.3","","","","34","","46",""
"2016-04-23","2016","04","23","","12.6","","1.5","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","36","","46",""
"2016-04-24","2016","04","24","","10.9","","0.6","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-04-25","2016","04","25","","8.2","","3.6","","5.9","","12.1","","0.0","","8.8","","0.0","","8.8","","","","8","","35",""
"2016-04-26","2016","04","26","","6.5","","1.4","","4.0","","14.0","","0.0","","13.2","","0.0","","13.2","","","","9","","33",""
"2016-04-27","2016","04","27","","11.6","","-0.5","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","36","","39",""
"2016-04-28","2016","04","28","","7.7","","0.3","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","13","","37",""
"2016-04-29","2016","04","29","","12.3","","3.7","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"2016-04-30","2016","04","30","","14.2","","0.6","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","13","","37",""
"2016-05-01","2016","05","01","","9.6","","6.6","","8.1","","9.9","","0.0","","5.0","","0.0","","5.0","","","","5","","33",""
"2016-05-02","2016","05","02","","13.5","","4.4","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-05-03","2016","05","03","","15.6","","3.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","15","","33",""
"2016-05-04","2016","05","04","","15.8","","3.0","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","10","","32",""
"2016-05-05","2016","05","05","","17.7","","7.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","2","","35",""
"2016-05-06","2016","05","06","","22.6","","6.4","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","4","","52",""
"2016-05-07","2016","05","07","","17.9","","6.2","","12.1","","5.9","","0.0","","0.5","","0.0","","0.5","","","","35","","61",""
"2016-05-08","2016","05","08","","12.2","","3.6","","7.9","","10.1","","0.0","","4.4","","0.0","","4.4","","","","1","","37",""
"2016-05-09","2016","05","09","","14.5","","1.8","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","32","","37",""
"2016-05-10","2016","05","10","","15.9","","3.7","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-05-11","2016","05","11","","19.5","","3.5","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"2016-05-12","2016","05","12","","23.2","","5.9","","14.6","","3.4","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2016-05-13","2016","05","13","","20.4","","14.0","","17.2","","0.8","","0.0","","12.0","","0.0","","12.0","","","","28","","46",""
"2016-05-14","2016","05","14","","14.0","","1.9","","8.0","","10.0","","0.0","","5.4","","0.0","","5.4","","","","32","","65",""
"2016-05-15","2016","05","15","","6.6","","1.5","","4.1","","13.9","","0.0","","0.2","","0.2","","0.4","","","","33","","54",""
"2016-05-16","2016","05","16","","17.3","","0.7","","9.0","","9.0","","0.0","","9.0","","0.0","","9.0","","","","34","","46",""
"2016-05-17","2016","05","17","","16.8","","3.7","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","34","","39",""
"2016-05-18","2016","05","18","","16.5","","3.7","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-05-19","2016","05","19","","20.1","","9.1","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-05-20","2016","05","20","","22.4","","6.4","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","15","","41",""
"2016-05-21","2016","05","21","","23.4","","11.4","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","18","","32",""
"2016-05-22","2016","05","22","","22.7","","11.9","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","34","","41",""
"2016-05-23","2016","05","23","","26.8","","10.7","","18.8","","0.0","","0.8","","","M","","M","","M","","","12","","32",""
"2016-05-24","2016","05","24","","29.0","","10.9","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","34","","35",""
"2016-05-25","2016","05","25","","29.3","","15.4","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-05-26","2016","05","26","","24.9","","15.7","","20.3","","0.0","","2.3","","","M","","M","","M","","","","","<31",""
"2016-05-27","2016","05","27","","29.1","","15.8","","22.5","","0.0","","4.5","","1.4","","0.0","","1.4","","","","3","","37",""
"2016-05-28","2016","05","28","","32.5","","17.9","","25.2","","0.0","","7.2","","0.0","","0.0","","0.0","","","","19","","35",""
"2016-05-29","2016","05","29","","30.8","","20.0","","25.4","","0.0","","7.4","","0.0","","0.0","","0.0","","","","19","","43",""
"2016-05-30","2016","05","30","","26.9","","16.9","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","32","","44",""
"2016-05-31","2016","05","31","","25.0","","13.4","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","35","","46",""
"2016-06-01","2016","06","01","","19.5","","11.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","13","","37",""
"2016-06-02","2016","06","02","","29.6","","15.4","","22.5","","0.0","","4.5","","0.2","","0.0","","0.2","","","","25","","41",""
"2016-06-03","2016","06","03","","26.1","","12.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","1","","32",""
"2016-06-04","2016","06","04","","26.5","","13.9","","20.2","","0.0","","2.2","","","M","0.0","","","M","","","","","<31",""
"2016-06-05","2016","06","05","","22.1","","15.9","","19.0","","0.0","","1.0","","23.0","","0.0","","23.0","","","","28","","43",""
"2016-06-06","2016","06","06","","24.3","","14.2","","19.3","","0.0","","1.3","","2.4","","0.0","","2.4","","","","34","","52",""
"2016-06-07","2016","06","07","","19.3","","9.6","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","","","29","","48",""
"2016-06-08","2016","06","08","","15.6","","7.2","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","30","","52",""
"2016-06-09","2016","06","09","","19.1","","6.9","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","29","","52",""
"2016-06-10","2016","06","10","","23.3","","8.3","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","33","","35",""
"2016-06-11","2016","06","11","","29.7","","11.7","","20.7","","0.0","","2.7","","16.4","","0.0","","16.4","","","","30","","52",""
"2016-06-12","2016","06","12","","18.6","","12.0","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","","","34","","65",""
"2016-06-13","2016","06","13","","16.5","","10.3","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","33","","46",""
"2016-06-14","2016","06","14","","22.6","","7.9","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-06-15","2016","06","15","","24.6","","8.9","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-06-16","2016","06","16","","27.1","","16.1","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","9","","48",""
"2016-06-17","2016","06","17","","29.7","","12.7","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","32","","32",""
"2016-06-18","2016","06","18","","30.9","","15.8","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-06-19","2016","06","19","","31.8","","15.9","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","","","24","","39",""
"2016-06-20","2016","06","20","","33.5","","17.2","","25.4","","0.0","","7.4","","0.0","","0.0","","0.0","","","","33","","63",""
"2016-06-21","2016","06","21","","25.4","","14.2","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","","","27","","50",""
"2016-06-22","2016","06","22","","24.2","","12.1","","18.2","","0.0","","0.2","","0.3","","0.0","","0.3","","","","34","","48",""
"2016-06-23","2016","06","23","","23.9","","11.4","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-06-24","2016","06","24","","26.9","","14.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-06-25","2016","06","25","","28.8","","13.7","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-06-26","2016","06","26","","32.1","","14.2","","23.2","","0.0","","5.2","","3.0","","0.0","","3.0","","","","18","","50",""
"2016-06-27","2016","06","27","","31.5","","19.1","","25.3","","0.0","","7.3","","0.0","","0.0","","0.0","","","","27","","48",""
"2016-06-28","2016","06","28","","21.8","","14.4","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","34","","37",""
"2016-06-29","2016","06","29","","24.5","","13.6","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","33","","39",""
"2016-06-30","2016","06","30","","27.6","","12.0","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","15","","39",""
"2016-07-01","2016","07","01","","20.6","","12.3","","16.5","","1.5","","0.0","","3.5","","0.0","","3.5","","","","31","","52",""
"2016-07-02","2016","07","02","","25.3","","11.8","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","31","","48",""
"2016-07-03","2016","07","03","","27.4","","11.9","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","31","","37",""
"2016-07-04","2016","07","04","","28.9","","12.1","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","18","","39",""
"2016-07-05","2016","07","05","","31.2","","16.8","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","","","30","","39",""
"2016-07-06","2016","07","06","","32.4","","17.6","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","19","","39",""
"2016-07-07","2016","07","07","","30.9","","20.9","","25.9","","0.0","","7.9","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-07-08","2016","07","08","","28.0","","19.4","","23.7","","0.0","","5.7","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-07-09","2016","07","09","","26.4","","18.1","","22.3","","0.0","","4.3","","2.8","","0.0","","2.8","","","","35","","44",""
"2016-07-10","2016","07","10","","27.5","","15.7","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","36","","39",""
"2016-07-11","2016","07","11","","26.7","","15.1","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","12","","32",""
