"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-08-01 00:00","2013","08","01","00:00","16.2","","15.3","","94","","3","","4","","19.3","","98.97","","","","","","Rain Showers"
"2013-08-01 01:00","2013","08","01","01:00","15.6","","15.0","","96","","3","","9","","16.1","","98.90","","","","","","Rain Showers"
"2013-08-01 02:00","2013","08","01","02:00","15.7","","15.2","","97","","5","","6","","19.3","","98.79","","","","","","Rain Showers"
"2013-08-01 03:00","2013","08","01","03:00","15.7","","15.0","","96","","10","","9","","19.3","","98.69","","","","","","Rain Showers"
"2013-08-01 04:00","2013","08","01","04:00","15.8","","15.2","","96","","9","","17","","19.3","","98.54","","","","","","Rain Showers"
"2013-08-01 05:00","2013","08","01","05:00","16.1","","15.5","","96","","","","0","","16.1","","98.60","","","","","","Rain"
"2013-08-01 06:00","2013","08","01","06:00","16.3","","15.6","","96","","9","","4","","16.1","","98.57","","","","","","Rain"
"2013-08-01 07:00","2013","08","01","07:00","16.9","","16.2","","96","","35","","6","","16.1","","98.56","","","","","","Mostly Cloudy"
"2013-08-01 08:00","2013","08","01","08:00","17.5","","16.7","","95","","33","","9","","24.1","","98.59","","","","","","Mainly Clear"
"2013-08-01 09:00","2013","08","01","09:00","18.0","","16.2","","89","","33","","13","","24.1","","98.60","","","","","","Mostly Cloudy"
"2013-08-01 10:00","2013","08","01","10:00","20.3","","16.5","","79","","31","","17","","24.1","","98.60","","25","","","","Mostly Cloudy"
"2013-08-01 11:00","2013","08","01","11:00","22.5","","16.8","","70","","29","","17","","24.1","","98.64","","28","","","","Mostly Cloudy"
"2013-08-01 12:00","2013","08","01","12:00","22.8","","16.1","","66","","33","","19","","24.1","","98.64","","27","","","","Mostly Cloudy"
"2013-08-01 13:00","2013","08","01","13:00","24.4","","15.2","","57","","32","","15","","24.1","","98.63","","28","","","","Mainly Clear"
"2013-08-01 14:00","2013","08","01","14:00","24.0","","15.3","","58","","34","","9","","24.1","","98.64","","28","","","","Mostly Cloudy"
"2013-08-01 15:00","2013","08","01","15:00","24.1","","14.7","","56","","35","","11","","24.1","","98.64","","28","","","","Mostly Cloudy"
"2013-08-01 16:00","2013","08","01","16:00","23.8","","16.0","","62","","34","","22","","24.1","","98.66","","28","","","","Mostly Cloudy"
"2013-08-01 17:00","2013","08","01","17:00","24.4","","14.7","","55","","33","","15","","24.1","","98.66","","28","","","","Mostly Cloudy"
"2013-08-01 18:00","2013","08","01","18:00","23.3","","14.2","","57","","33","","11","","24.1","","98.69","","27","","","","Mostly Cloudy"
"2013-08-01 19:00","2013","08","01","19:00","22.9","","14.9","","61","","32","","13","","24.1","","98.73","","27","","","","Mainly Clear"
"2013-08-01 20:00","2013","08","01","20:00","21.1","","13.8","","63","","32","","9","","24.1","","98.76","","","","","","Mainly Clear"
"2013-08-01 21:00","2013","08","01","21:00","18.4","","11.2","","63","","","","0","","24.1","","98.78","","","","","","Clear"
"2013-08-01 22:00","2013","08","01","22:00","18.7","","12.7","","68","","32","","7","","24.1","","98.77","","","","","","Clear"
"2013-08-01 23:00","2013","08","01","23:00","17.4","","12.5","","73","","32","","7","","24.1","","98.81","","","","","","Clear"
"2013-08-02 00:00","2013","08","02","00:00","17.3","","11.7","","70","","32","","13","","24.1","","98.81","","","","","","Clear"
"2013-08-02 01:00","2013","08","02","01:00","16.3","","11.4","","73","","29","","4","","24.1","","98.80","","","","","","Clear"
"2013-08-02 02:00","2013","08","02","02:00","14.6","","11.6","","82","","","","0","","24.1","","98.76","","","","","","Clear"
"2013-08-02 03:00","2013","08","02","03:00","13.5","","11.6","","88","","","","0","","24.1","","98.74","","","","","","Clear"
"2013-08-02 04:00","2013","08","02","04:00","13.4","","11.4","","88","","","","0","","24.1","","98.73","","","","","","Clear"
"2013-08-02 05:00","2013","08","02","05:00","12.9","","11.6","","92","","","","0","","24.1","","98.76","","","","","","Mostly Cloudy"
"2013-08-02 06:00","2013","08","02","06:00","14.7","","12.7","","88","","","","0","","24.1","","98.82","","","","","","Mostly Cloudy"
"2013-08-02 07:00","2013","08","02","07:00","17.0","","12.8","","76","","24","","4","","24.1","","98.86","","","","","","Mostly Cloudy"
"2013-08-02 08:00","2013","08","02","08:00","18.5","","13.7","","74","","22","","4","","24.1","","98.84","","","","","","Mostly Cloudy"
"2013-08-02 09:00","2013","08","02","09:00","20.5","","15.0","","71","","21","","4","","24.1","","98.81","","","","","","Mainly Clear"
"2013-08-02 10:00","2013","08","02","10:00","22.2","","14.8","","63","","26","","7","","24.1","","98.79","","26","","","","Mainly Clear"
"2013-08-02 11:00","2013","08","02","11:00","21.8","","14.8","","64","","32","","7","","24.1","","98.77","","26","","","","Rain Showers"
"2013-08-02 12:00","2013","08","02","12:00","24.3","","13.2","","50","","28","","13","","24.1","","98.74","","27","","","","Mostly Cloudy"
"2013-08-02 13:00","2013","08","02","13:00","23.7","","12.4","","49","","27","","13","","24.1","","98.72","","26","","","","Mostly Cloudy"
"2013-08-02 14:00","2013","08","02","14:00","20.9","","13.4","","62","","35","","17","","24.1","","98.73","","","","","","Rain Showers"
"2013-08-02 15:00","2013","08","02","15:00","20.2","","17.1","","82","","5","","11","","24.1","","98.65","","26","","","","Mostly Cloudy"
"2013-08-02 16:00","2013","08","02","16:00","20.5","","15.0","","71","","11","","9","","24.1","","98.64","","","","","","Mostly Cloudy"
"2013-08-02 17:00","2013","08","02","17:00","19.9","","14.8","","72","","9","","11","","24.1","","98.62","","","","","","Mostly Cloudy"
"2013-08-02 18:00","2013","08","02","18:00","19.3","","16.0","","81","","12","","11","","24.1","","98.61","","","","","","Rain Showers"
"2013-08-02 19:00","2013","08","02","19:00","18.6","","15.4","","82","","14","","7","","24.1","","98.60","","","","","","Mostly Cloudy"
"2013-08-02 20:00","2013","08","02","20:00","20.5","","13.9","","66","","26","","7","","24.1","","98.62","","","","","","Mostly Cloudy"
"2013-08-02 21:00","2013","08","02","21:00","19.4","","14.3","","72","","28","","6","","24.1","","98.65","","","","","","Mostly Cloudy"
"2013-08-02 22:00","2013","08","02","22:00","18.1","","14.3","","78","","27","","4","","24.1","","98.67","","","","","","Mainly Clear"
"2013-08-02 23:00","2013","08","02","23:00","17.2","","14.3","","83","","29","","9","","24.1","","98.69","","","","","","Mainly Clear"
"2013-08-03 00:00","2013","08","03","00:00","17.0","","13.5","","80","","29","","9","","24.1","","98.70","","","","","","Mainly Clear"
"2013-08-03 01:00","2013","08","03","01:00","16.7","","12.9","","78","","31","","9","","24.1","","98.69","","","","","","Mainly Clear"
"2013-08-03 02:00","2013","08","03","02:00","16.3","","13.2","","82","","32","","19","","24.1","","98.70","","","","","","Mainly Clear"
"2013-08-03 03:00","2013","08","03","03:00","15.7","","12.7","","82","","32","","13","","24.1","","98.74","","","","","","Mainly Clear"
"2013-08-03 04:00","2013","08","03","04:00","15.5","","12.3","","81","","30","","11","","24.1","","98.79","","","","","","Mainly Clear"
"2013-08-03 05:00","2013","08","03","05:00","15.5","","12.9","","84","","31","","11","","24.1","","98.85","","","","","","Mainly Clear"
"2013-08-03 06:00","2013","08","03","06:00","15.6","","12.9","","84","","31","","11","","24.1","","98.87","","","","","","Clear"
