"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-05-01 00:00","2015","05","01","00:00","9.1","","5.7","","79","","34","","6","","24.1","","99.07","","","","","","Mainly Clear"
"2015-05-01 01:00","2015","05","01","01:00","8.7","","5.6","","81","","35","","9","","24.1","","99.06","","","","","","Mainly Clear"
"2015-05-01 02:00","2015","05","01","02:00","8.2","","4.9","","80","","34","","9","","24.1","","99.06","","","","","","Mainly Clear"
"2015-05-01 03:00","2015","05","01","03:00","8.6","","5.1","","79","","34","","9","","24.1","","99.08","","","","","","Mainly Clear"
"2015-05-01 04:00","2015","05","01","04:00","8.2","","5.2","","81","","35","","17","","24.1","","99.14","","","","","","Mainly Clear"
"2015-05-01 05:00","2015","05","01","05:00","8.7","","5.5","","80","","33","","6","","24.1","","99.16","","","","","","Mainly Clear"
"2015-05-01 06:00","2015","05","01","06:00","9.8","","5.3","","74","","32","","6","E","24.1","","99.21","","","","","","Mostly Cloudy"
"2015-05-01 07:00","2015","05","01","07:00","11.3","","5.5","","67","","36","","9","","24.1","","99.27","","","","","","Mostly Cloudy"
"2015-05-01 08:00","2015","05","01","08:00","12.2","","5.4","","63","","34","","13","","24.1","","99.30","","","","","","Mostly Cloudy"
"2015-05-01 09:00","2015","05","01","09:00","14.1","","5.7","","57","","1","","15","","24.1","","99.32","","","","","","Mostly Cloudy"
