"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-03-01 00:00","2015","03","01","00:00","-16.2","","-20.3","","71","","","","0","","24.1","","101.20","","","","","","Mainly Clear"
"2015-03-01 01:00","2015","03","01","01:00","-16.4","","-20.0","","74","","","","0","","24.1","","101.08","","","","","","Cloudy"
"2015-03-01 02:00","2015","03","01","02:00","-15.3","","-18.8","","75","","34","","6","","24.1","","101.06","","","","-20","","Cloudy"
"2015-03-01 03:00","2015","03","01","03:00","-13.9","","-17.4","","75","","34","","4","","24.1","","101.01","","","","-17","","Cloudy"
"2015-03-01 04:00","2015","03","01","04:00","-13.0","","-16.4","","76","","","","0","","24.1","","100.86","","","","","","Cloudy"
"2015-03-01 05:00","2015","03","01","05:00","-13.2","","-16.8","","74","","36","","6","","19.3","","100.81","","","","-17","","Cloudy"
"2015-03-01 06:00","2015","03","01","06:00","-11.7","","-15.6","","73","","2","","4","","19.3","","100.72","","","","-14","","Cloudy"
"2015-03-01 07:00","2015","03","01","07:00","-10.7","","-13.8","","78","","","","0","","19.3","","100.64","","","","","","Cloudy"
"2015-03-01 08:00","2015","03","01","08:00","-9.4","","-12.9","","76","","27","","4","","16.1","","100.60","","","","-12","","Cloudy"
"2015-03-01 09:00","2015","03","01","09:00","-7.1","","-11.5","","71","","","","0","","9.7","","100.54","","","","","","Snow"
"2015-03-01 10:00","2015","03","01","10:00","-7.1","","-11.4","","71","","25","","7","","19.3","","100.50","","","","-11","","Mostly Cloudy"
"2015-03-01 11:00","2015","03","01","11:00","-5.8","","-10.4","","70","","16","","4","","19.3","","100.40","","","","-8","","Mostly Cloudy"
"2015-03-01 12:00","2015","03","01","12:00","-4.2","","-10.1","","63","","19","","6","","24.1","","100.24","","","","-7","","Mostly Cloudy"
