"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-11-01 00:00","2014","11","01","00:00","1.1","","0.3","","94","","2","","24","","6.4","","99.44","","","","","","Snow"
"2014-11-01 01:00","2014","11","01","01:00","0.7","","0.1","","96","","1","","26","","4.8","","99.47","","","","","","Snow"
"2014-11-01 02:00","2014","11","01","02:00","0.9","","0.0","","94","","1","","17","","6.4","","99.50","","","","","","Snow"
"2014-11-01 03:00","2014","11","01","03:00","1.0","","-0.1","","92","","1","","20","","12.9","","99.50","","","","","","Snow"
"2014-11-01 04:00","2014","11","01","04:00","1.0","","-0.4","","90","","1","","19","","24.1","","99.53","","","","","","Snow"
"2014-11-01 05:00","2014","11","01","05:00","1.0","","-0.7","","88","","36","","20","","24.1","","99.60","","","","","","Snow"
"2014-11-01 06:00","2014","11","01","06:00","1.0","","-1.1","","86","","1","","26","","24.1","","99.66","","","","","","Cloudy"
"2014-11-01 07:00","2014","11","01","07:00","0.9","","-1.3","","85","","1","","19","","11.3","","99.74","","","","","","Snow Showers"
"2014-11-01 08:00","2014","11","01","08:00","0.6","","-0.5","","92","","1","","17","","2.4","","99.82","","","","","","Snow Showers"
"2014-11-01 09:00","2014","11","01","09:00","1.0","","-0.6","","89","","1","","15","","19.3","","99.86","","","","","","Snow Showers"
"2014-11-01 10:00","2014","11","01","10:00","1.3","","-0.6","","87","","2","","15","","16.1","","99.86","","","","","","Snow Showers"
"2014-11-01 11:00","2014","11","01","11:00","1.7","","-0.3","","87","","36","","19","","19.3","","99.86","","","","","","Snow Showers"
"2014-11-01 12:00","2014","11","01","12:00","3.0","","-0.6","","77","","1","","26","","24.1","","99.83","","","","","","Mostly Cloudy"
"2014-11-01 13:00","2014","11","01","13:00","2.7","","-1.3","","75","","36","","20","","24.1","","99.80","","","","","","Mostly Cloudy"
"2014-11-01 14:00","2014","11","01","14:00","2.7","","-2.2","","70","","35","","28","","24.1","","99.77","","","","","","Mostly Cloudy"
"2014-11-01 15:00","2014","11","01","15:00","2.2","","-2.2","","73","","34","","17","","24.1","","99.80","","","","","","Mostly Cloudy"
"2014-11-01 16:00","2014","11","01","16:00","2.4","","-2.3","","71","","34","","19","","24.1","","99.85","","","","","","Mostly Cloudy"
"2014-11-01 17:00","2014","11","01","17:00","1.9","","-3.0","","70","","34","","19","","24.1","","99.87","","","","","","Mostly Cloudy"
"2014-11-01 18:00","2014","11","01","18:00","1.7","","-2.9","","71","","35","","13","","24.1","","99.94","","","","","","Mostly Cloudy"
"2014-11-01 19:00","2014","11","01","19:00","1.7","","-2.3","","75","","36","","13","","24.1","","99.99","","","","","","Mostly Cloudy"
"2014-11-01 20:00","2014","11","01","20:00","1.3","","-2.0","","79","","34","","17","","24.1","","99.99","","","","","","Mostly Cloudy"
"2014-11-01 21:00","2014","11","01","21:00","1.1","","-2.6","","76","","34","","15","","24.1","","100.01","","","","","","Mostly Cloudy"
"2014-11-01 22:00","2014","11","01","22:00","0.5","","-3.1","","77","","34","","17","","24.1","","100.02","","","","","","Mainly Clear"
"2014-11-01 23:00","2014","11","01","23:00","0.2","","-3.7","","75","","34","","22","","24.1","","100.01","","","","","","Mainly Clear"
"2014-11-02 00:00","2014","11","02","00:00","-0.7","","-3.8","","79","","34","","17","","24.1","","100.04","","","","-6","","Mainly Clear"
"2014-11-02 01:00","2014","11","02","01:00","-1.1","","-4.2","","79","","34","","11","","24.1","","100.04","","","","-5","","Mainly Clear"
"2014-11-02 02:00","2014","11","02","02:00","-1.3","","-4.7","","78","","34","","15","","24.1","","100.04","","","","-6","","Clear"
"2014-11-02 03:00","2014","11","02","03:00","-1.9","","-5.0","","79","","34","","17","","24.1","","100.09","","","","-7","","Clear"
"2014-11-02 04:00","2014","11","02","04:00","-1.8","","-4.7","","81","","34","","15","","24.1","","100.13","","","","-7","","Clear"
"2014-11-02 05:00","2014","11","02","05:00","-2.0","","-4.9","","81","","34","","13","","24.1","","100.18","","","","-6","","Clear"
"2014-11-02 06:00","2014","11","02","06:00","-2.1","","-5.2","","79","","34","","13","","24.1","","100.22","","","","-7","","Clear"
"2014-11-02 07:00","2014","11","02","07:00","-2.5","","-5.4","","80","","34","","11","","25.0","","100.27","","","","-7","","Clear"
"2014-11-02 08:00","2014","11","02","08:00","-0.9","","-4.9","","74","","34","","11","","24.1","","100.31","","","","-5","","Clear"
"2014-11-02 09:00","2014","11","02","09:00","0.2","","-4.7","","70","","35","","19","","24.1","","100.30","","","","","","Clear"
"2014-11-02 10:00","2014","11","02","10:00","1.4","","-4.9","","63","","36","","22","","24.1","","100.28","","","","","","Clear"
"2014-11-02 11:00","2014","11","02","11:00","2.8","","-6.5","","50","","36","","20","","24.1","","100.25","","","","","","Clear"
"2014-11-02 12:00","2014","11","02","12:00","4.0","","-6.5","","46","","32","","17","","24.1","","100.15","","","","","","Clear"
"2014-11-02 13:00","2014","11","02","13:00","5.2","","-5.0","","48","","33","","19","","24.1","","100.05","","","","","","Clear"
"2014-11-02 14:00","2014","11","02","14:00","6.5","","-4.3","","46","","31","","13","","24.1","","99.98","","","","","","Clear"
"2014-11-02 15:00","2014","11","02","15:00","6.9","","-3.8","","46","","31","","20","","24.1","","99.93","","","","","","Clear"
"2014-11-02 16:00","2014","11","02","16:00","6.6","","-3.9","","47","","28","","15","","24.1","","99.91","","","","","","Clear"
"2014-11-02 17:00","2014","11","02","17:00","5.5","","-6.6","","41","","30","","11","","24.1","","99.90","","","","","","Mainly Clear"
"2014-11-02 18:00","2014","11","02","18:00","3.7","","-5.9","","49","","30","","6","","24.1","","99.91","","","","","","Mainly Clear"
"2014-11-02 19:00","2014","11","02","19:00","3.9","","-4.7","","53","","28","","4","","24.1","","99.93","","","","","","Mostly Cloudy"
"2014-11-02 20:00","2014","11","02","20:00","5.1","","-2.1","","60","","29","","13","","24.1","","99.90","","","","","","Mostly Cloudy"
"2014-11-02 21:00","2014","11","02","21:00","4.2","","-2.8","","60","","29","","17","","24.1","","99.89","","","","","","Mostly Cloudy"
"2014-11-02 22:00","2014","11","02","22:00","3.1","","-4.2","","59","","29","","13","","24.1","","99.87","","","","","","Mainly Clear"
"2014-11-02 23:00","2014","11","02","23:00","2.5","","-3.9","","63","","27","","7","","24.1","","99.85","","","","","","Mostly Cloudy"
"2014-11-03 00:00","2014","11","03","00:00","4.1","","-4.1","","55","","29","","11","","24.1","","99.81","","","","","","Mostly Cloudy"
"2014-11-03 01:00","2014","11","03","01:00","3.6","","-4.2","","57","","29","","9","","24.1","","99.76","","","","","","Mainly Clear"
"2014-11-03 02:00","2014","11","03","02:00","3.4","","-3.8","","59","","29","","6","","24.1","","99.76","","","","","","Mostly Cloudy"
"2014-11-03 03:00","2014","11","03","03:00","4.6","","-3.1","","57","","29","","9","","24.1","","99.76","","","","","","Mostly Cloudy"
"2014-11-03 04:00","2014","11","03","04:00","3.7","","-2.8","","62","","23","","6","","24.1","","99.73","","","","","","Mostly Cloudy"
"2014-11-03 05:00","2014","11","03","05:00","3.7","","-2.5","","64","","","","0","","24.1","","99.72","","","","","","Mostly Cloudy"
"2014-11-03 06:00","2014","11","03","06:00","3.4","","-2.0","","68","","","","0","","24.1","","99.74","","","","","","Mostly Cloudy"
"2014-11-03 07:00","2014","11","03","07:00","3.0","","-1.7","","71","","","","0","","25.0","","99.72","","","","","","Mostly Cloudy"
"2014-11-03 08:00","2014","11","03","08:00","4.4","","0.0","","73","","17","","4","","24.1","","99.73","","","","","","Mostly Cloudy"
"2014-11-03 09:00","2014","11","03","09:00","6.9","","-1.5","","55","","25","","4","","24.1","","99.71","","","","","","Mostly Cloudy"
"2014-11-03 10:00","2014","11","03","10:00","7.9","","-2.6","","47","","","","0","","24.1","","99.69","","","","","","Mostly Cloudy"
"2014-11-03 11:00","2014","11","03","11:00","10.1","","-2.8","","40","","25","","13","","24.1","","99.62","","","","","","Mostly Cloudy"
"2014-11-03 12:00","2014","11","03","12:00","12.2","","-4.2","","32","","26","","17","","24.1","","99.50","","","","","","Mainly Clear"
"2014-11-03 13:00","2014","11","03","13:00","12.5","","-4.3","","31","","23","","13","","24.1","","99.43","","","","","","Mostly Cloudy"
"2014-11-03 14:00","2014","11","03","14:00","12.3","","-4.6","","30","","23","","11","","24.1","","99.35","","","","","","Mostly Cloudy"
"2014-11-03 15:00","2014","11","03","15:00","12.8","","-4.1","","31","","22","","13","","24.1","","99.29","","","","","","Cloudy"
"2014-11-03 16:00","2014","11","03","16:00","12.1","","-3.3","","34","","27","","11","","24.1","","99.33","","","","","","Cloudy"
"2014-11-03 17:00","2014","11","03","17:00","11.4","","-2.7","","37","","26","","4","","24.1","","99.32","","","","","","Mostly Cloudy"
"2014-11-03 18:00","2014","11","03","18:00","11.2","","-2.3","","39","","26","","6","","24.1","","99.36","","","","","","Cloudy"
"2014-11-03 19:00","2014","11","03","19:00","11.4","","-1.2","","42","","23","","9","","24.1","","99.38","","","","","","Cloudy"
"2014-11-03 20:00","2014","11","03","20:00","10.8","","1.1","","51","","23","","7","","24.1","","99.39","","","","","","Cloudy"
"2014-11-03 21:00","2014","11","03","21:00","10.5","","1.0","","52","","24","","6","","24.1","","99.36","","","","","","Mostly Cloudy"
"2014-11-03 22:00","2014","11","03","22:00","10.6","","0.5","","50","","","","0","","24.1","","99.36","","","","","","Cloudy"
"2014-11-03 23:00","2014","11","03","23:00","11.2","","0.5","","48","","24","","6","","24.1","","99.34","","","","","","Cloudy"
