Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2017-01-01,2017,1,1,1.8,-2.5,-0.4,0.0,0.0,0.0,3.0,50
2017-01-02,2017,1,2,4.8,-4.1,0.4,0.0,0.0,0.0,2.0,35
2017-01-03,2017,1,3,4.4,1.7,3.1,15.8,0.0,15.8,0.0,<31
2017-01-04,2017,1,4,3.5,-8.5,-2.5,0.2,0.0,0.2,0.0,80
2017-01-05,2017,1,5,-6.5,-11.9,-9.2,0.0,0.0,0.0,0.0,56
2017-01-06,2017,1,6,-7.3,-13.4,-10.4,0.0,0.0,0.0,0.0,43
2017-01-07,2017,1,7,-7.6,-14.2,-10.9,0.0,0.0,0.0,0.0,41
2017-01-08,2017,1,8,-9.0,-13.4,-11.2,0.0,0.0,0.0,0.0,50
2017-01-09,2017,1,9,-2.7,-9.5,-6.1,0.0,0.0,0.0,0.0,57
2017-01-10,2017,1,10,7.8,-3.1,2.4,11.2,7.2,19.0,1.0,74
2017-01-11,2017,1,11,7.3,0.8,4.1,6.2,0.0,6.2,0.0,102
2017-01-12,2017,1,12,8.9,-2.3,3.3,10.2,0.0,10.2,0.0,46
2017-01-13,2017,1,13,-1.6,-8.8,-5.2,0.0,0.0,0.0,0.0,56
2017-01-14,2017,1,14,-3.3,-9.1,-6.2,0.0,0.0,0.0,0.0,<31
2017-01-15,2017,1,15,-0.1,-7.2,-3.7,0.0,0.0,0.0,0.0,<31
2017-01-16,2017,1,16,2.6,-6.3,-1.9,0.0,0.0,0.0,0.0,32
2017-01-17,2017,1,17,1.7,-0.3,0.7,12.2,0.0,12.2,0.0,44
2017-01-18,2017,1,18,3.3,0.7,2.0,0.4,0.0,0.4,0.0,33
2017-01-19,2017,1,19,2.9,0.9,1.9,0.0,0.0,0.0,0.0,<31
2017-01-20,2017,1,20,3.7,0.7,2.2,0.2,0.0,0.2,0.0,<31
2017-01-21,2017,1,21,6.3,2.0,4.2,0.0,0.0,0.0,0.0,<31
2017-01-22,2017,1,22,5.4,1.8,3.6,0.0,0.0,0.0,0.0,39
2017-01-23,2017,1,23,3.9,0.5,2.2,0.0,0.0,0.0,0.0,41
2017-01-24,2017,1,24,1.4,-0.7,0.4,0.0,0.0,0.0,0.0,37
2017-01-25,2017,1,25,4.9,-0.6,2.2,1.0,0.0,1.0,0.0,<31
2017-01-26,2017,1,26,4.0,0.2,2.1,1.8,0.0,1.8,0.0,56
2017-01-27,2017,1,27,1.8,-1.6,0.1,0.0,0.0,0.0,0.0,56
2017-01-28,2017,1,28,-0.9,-2.5,-1.7,0.0,0.6,0.4,0.0,44
2017-01-29,2017,1,29,-1.8,-7.1,-4.5,0.0,0.0,0.0,0.0,50
2017-01-30,2017,1,30,-4.6,-10.9,-7.8,0.0,0.0,0.0,0.0,33
2017-01-31,2017,1,31,-2.1,-6.0,-4.1,0.0,2.4,2.4,0.0,35
2017-02-01,2017,2,1,2.3,-4.6,-1.2,0.0,0.4,0.4,2.0,48
2017-02-02,2017,2,2,-2.9,-7.0,-5.0,0.0,0.0,0.0,0.0,63
2017-02-03,2017,2,3,-4.9,-9.2,-7.1,0.0,0.0,0.0,0.0,54
2017-02-04,2017,2,4,-2.4,-8.9,-5.7,0.0,0.0,0.0,0.0,44
2017-02-05,2017,2,5,0.4,-3.3,-1.5,0.0,0.8,0.8,0.0,56
2017-02-06,2017,2,6,1.7,-6.1,-2.2,0.0,0.0,0.0,1.0,<31
2017-02-07,2017,2,7,4.2,-1.5,1.4,15.4,0.0,15.4,0.0,52
2017-02-08,2017,2,8,3.7,-7.9,-2.1,0.0,0.0,0.0,0.0,69
2017-02-09,2017,2,9,-4.4,-12.0,-8.2,0.0,0.0,0.0,0.0,50
2017-02-10,2017,2,10,-2.0,-8.0,-5.0,0.0,3.8,3.8,0.0,52
2017-02-11,2017,2,11,3.7,-3.9,-0.1,0.0,0.0,0.0,3.0,32
2017-02-12,2017,2,12,1.8,-4.7,-1.5,0.0,15.6,14.2,3.0,78
2017-02-13,2017,2,13,-1.3,-6.3,-3.8,0.0,0.0,0.0,14.0,72
2017-02-14,2017,2,14,4.4,-7.4,-1.5,0.0,0.0,0.0,11.0,43
2017-02-15,2017,2,15,1.7,-6.1,-2.2,0.0,0.0,0.0,2.0,63
2017-02-16,2017,2,16,-3.3,-9.7,-6.5,0.0,0.0,0.0,2.0,44
2017-02-17,2017,2,17,0.3,-6.7,-3.2,0.0,0.0,0.0,2.0,<31
2017-02-18,2017,2,18,11.9,-3.5,4.2,0.0,0.0,0.0,2.0,65
2017-02-19,2017,2,19,11.5,1.6,6.6,0.0,0.0,0.0,0.0,46
2017-02-20,2017,2,20,5.1,-0.6,2.3,0.0,0.0,0.0,0.0,35
2017-02-21,2017,2,21,5.6,0.6,3.1,1.4,0.0,1.4,0.0,37
2017-02-22,2017,2,22,8.1,3.1,5.6,0.0,0.0,0.0,0.0,<31
2017-02-23,2017,2,23,17.7,4.1,10.9,0.0,0.0,0.0,0.0,57
2017-02-24,2017,2,24,5.3,3.0,4.2,6.8,0.0,6.8,0.0,37
2017-02-25,2017,2,25,8.4,-3.4,2.5,11.6,0.2,11.8,0.0,69
2017-02-26,2017,2,26,2.8,-4.2,-0.7,0.0,0.0,0.0,0.0,44
2017-02-27,2017,2,27,8.8,0.9,4.9,0.0,0.0,0.0,0.0,41
2017-02-28,2017,2,28,9.3,1.5,5.4,3.2,0.0,3.2,0.0,<31
2017-03-01,2017,3,1,14.0,-4.1,5.0,19.8,0.0,19.8,0.0,82
2017-03-02,2017,3,2,-2.3,-7.4,-4.9,0.0,0.0,0.0,0.0,72
2017-03-03,2017,3,3,-5.2,-9.7,-7.5,0.0,0.2,0.2,0.0,72
2017-03-04,2017,3,4,-6.8,-12.3,-9.6,0.0,0.0,0.0,0.0,46
2017-03-05,2017,3,5,-1.8,-12.4,-7.1,0.0,0.0,0.0,0.0,43
2017-03-06,2017,3,6,6.4,-2.0,2.2,0.4,0.0,0.4,0.0,<31
2017-03-07,2017,3,7,13.3,5.0,9.2,0.0,0.0,0.0,0.0,<31
2017-03-08,2017,3,8,9.9,0.9,5.4,0.0,0.0,0.0,0.0,89
2017-03-09,2017,3,9,2.7,-2.0,0.4,0.0,0.0,0.0,0.0,69
2017-03-10,2017,3,10,-1.4,-10.2,-5.8,0.0,0.0,0.0,0.0,82
2017-03-11,2017,3,11,-5.9,-13.3,-9.6,0.0,0.0,0.0,0.0,74
2017-03-12,2017,3,12,-4.4,-13.4,-8.9,0.0,0.0,0.0,0.0,46
2017-03-13,2017,3,13,-6.1,-11.4,-8.8,0.0,1.8,1.8,0.0,35
2017-03-14,2017,3,14,-7.8,-11.5,-9.7,0.0,1.4,1.4,2.0,70
2017-03-15,2017,3,15,-2.5,-9.9,-6.2,0.0,1.2,0.8,3.0,78
2017-03-16,2017,3,16,2.0,-7.4,-2.7,0.0,0.0,0.0,1.0,56
2017-03-17,2017,3,17,5.8,-7.3,-0.8,0.0,0.0,0.0,0.0,33
2017-03-18,2017,3,18,2.5,-0.4,1.1,0.0,0.4,1.0,0.0,33
2017-03-19,2017,3,19,7.2,-0.7,3.3,0.0,0.0,0.0,0.0,<31
2017-03-20,2017,3,20,6.6,-1.3,2.7,0.0,0.0,0.0,0.0,32
2017-03-21,2017,3,21,12.0,-4.2,3.9,0.0,0.0,0.0,0.0,69
2017-03-22,2017,3,22,-1.8,-8.8,-5.3,0.0,0.0,0.0,0.0,59
2017-03-23,2017,3,23,2.8,-8.7,-3.0,0.0,0.0,0.0,0.0,32
2017-03-24,2017,3,24,15.3,0.6,8.0,7.6,0.0,7.6,0.0,46
2017-03-25,2017,3,25,3.9,1.1,2.5,7.8,0.0,7.8,0.0,43
2017-03-26,2017,3,26,5.9,0.5,3.2,3.0,0.0,3.0,0.0,46
2017-03-27,2017,3,27,16.3,5.9,11.1,2.2,0.0,2.2,0.0,39
2017-03-28,2017,3,28,9.8,2.0,5.9,0.0,0.0,0.0,0.0,41
2017-03-29,2017,3,29,10.6,0.4,5.5,0.0,0.0,0.0,0.0,41
2017-03-30,2017,3,30,3.5,0.2,1.9,6.2,1.8,11.6,0.0,63
2017-03-31,2017,3,31,3.9,1.3,2.6,10.0,0.0,10.0,0.0,54
2017-04-01,2017,4,1,11.0,1.4,6.2,0.0,0.0,0.0,0.0,43
2017-04-02,2017,4,2,15.9,1.7,8.8,0.0,0.0,0.0,0.0,54
2017-04-03,2017,4,3,12.0,5.9,9.0,6.0,0.0,6.0,0.0,57
2017-04-04,2017,4,4,12.0,4.5,8.3,11.8,0.0,11.8,0.0,63
2017-04-05,2017,4,5,9.5,4.5,7.0,0.2,0.0,0.2,0.0,54
2017-04-06,2017,4,6,7.4,0.8,4.1,27.8,0.4,28.2,0.0,57
2017-04-07,2017,4,7,5.3,-0.6,2.4,0.0,1.6,1.6,1.0,78
2017-04-08,2017,4,8,13.2,-0.2,6.5,0.0,0.0,0.0,0.0,46
2017-04-09,2017,4,9,20.3,4.0,12.2,0.0,0.0,0.0,0.0,37
2017-04-10,2017,4,10,23.2,10.2,16.7,4.0,0.0,4.0,0.0,85
2017-04-11,2017,4,11,20.2,8.1,14.2,1.8,0.0,1.8,0.0,59
2017-04-12,2017,4,12,8.1,1.3,4.7,0.0,0.0,0.0,0.0,59
2017-04-13,2017,4,13,13.9,1.2,7.6,0.0,0.0,0.0,0.0,32
2017-04-14,2017,4,14,14.9,3.2,9.1,0.0,0.0,0.0,0.0,<31
2017-04-15,2017,4,15,20.1,3.5,11.8,5.6,0.0,5.6,0.0,33
2017-04-16,2017,4,16,22.4,10.1,16.3,2.6,0.0,2.6,0.0,78
2017-04-17,2017,4,17,12.2,0.8,6.5,0.0,0.0,0.0,0.0,44
2017-04-18,2017,4,18,9.5,-0.2,4.7,0.0,0.0,0.0,0.0,33
2017-04-19,2017,4,19,21.9,6.0,14.0,0.6,0.0,0.6,0.0,48
2017-04-20,2017,4,20,8.3,4.6,6.5,25.0,0.0,25.0,0.0,52
2017-04-21,2017,4,21,12.3,5.8,9.1,0.0,0.0,0.0,0.0,54
2017-04-22,2017,4,22,13.4,4.1,8.8,0.0,0.0,0.0,0.0,50
2017-04-23,2017,4,23,20.3,2.3,11.3,0.0,0.0,0.0,0.0,43
2017-04-24,2017,4,24,12.8,5.6,9.2,0.0,0.0,0.0,0.0,39
2017-04-25,2017,4,25,10.9,5.7,8.3,4.0,0.0,4.0,0.0,43
2017-04-26,2017,4,26,16.7,8.1,12.4,0.0,0.0,0.0,0.0,<31
2017-04-27,2017,4,27,25.7,8.7,17.2,5.4,0.0,5.4,0.0,56
2017-04-28,2017,4,28,19.0,7.9,13.5,0.0,0.0,0.0,0.0,46
2017-04-29,2017,4,29,14.6,6.1,10.4,0.0,0.0,0.0,0.0,54
2017-04-30,2017,4,30,7.9,3.5,5.7,14.0,0.0,14.0,0.0,50
2017-05-01,2017,5,1,15.2,5.0,10.1,19.2,0.0,19.2,0.0,43
2017-05-02,2017,5,2,11.0,6.1,8.6,1.2,0.0,1.2,0.0,74
2017-05-03,2017,5,3,14.7,4.2,9.5,0.0,0.0,0.0,0.0,54
2017-05-04,2017,5,4,10.5,4.5,7.5,20.2,0.0,20.2,0.0,46
2017-05-05,2017,5,5,9.7,6.1,7.9,22.2,0.0,22.2,0.0,52
2017-05-06,2017,5,6,7.4,4.7,6.1,1.2,0.0,1.2,0.0,57
2017-05-07,2017,5,7,10.6,3.4,7.0,0.4,0.0,0.4,0.0,59
2017-05-08,2017,5,8,11.6,2.0,6.8,0.0,0.0,0.0,0.0,61
2017-05-09,2017,5,9,11.2,2.2,6.7,0.0,0.0,0.0,0.0,33
2017-05-10,2017,5,10,11.2,4.1,7.7,0.0,0.0,0.0,0.0,<31
2017-05-11,2017,5,11,14.2,6.6,10.4,0.0,0.0,0.0,0.0,39
2017-05-12,2017,5,12,15.1,5.6,10.4,0.0,0.0,0.0,0.0,<31
2017-05-13,2017,5,13,16.5,8.1,12.3,1.0,0.0,1.0,0.0,<31
2017-05-14,2017,5,14,17.6,6.1,11.9,1.4,0.0,1.4,0.0,67
2017-05-15,2017,5,15,19.9,6.3,13.1,0.0,0.0,0.0,0.0,50
2017-05-16,2017,5,16,15.9,8.0,12.0,0.8,0.0,0.8,0.0,<31
2017-05-17,2017,5,17,29.8,9.4,19.6,0.0,0.0,0.0,0.0,69
2017-05-18,2017,5,18,30.1,16.7,23.4,2.0,0.0,2.0,0.0,76
2017-05-19,2017,5,19,17.2,8.5,12.9,0.0,0.0,0.0,0.0,46
2017-05-20,2017,5,20,16.0,7.4,11.7,0.0,0.0,0.0,0.0,50
2017-05-21,2017,5,21,13.4,10.2,11.8,11.8,0.0,11.8,0.0,43
2017-05-22,2017,5,22,18.0,9.5,13.8,0.0,0.0,0.0,0.0,46
2017-05-23,2017,5,23,22.7,9.2,16.0,0.4,0.0,0.4,0.0,35
2017-05-24,2017,5,24,23.0,13.1,18.1,0.8,0.0,0.8,0.0,41
2017-05-25,2017,5,25,15.6,10.8,13.2,44.6,0.0,44.6,0.0,56
2017-05-26,2017,5,26,18.2,12.1,15.2,3.8,0.0,3.8,0.0,32
2017-05-27,2017,5,27,19.3,11.7,15.5,0.0,0.0,0.0,0.0,<31
2017-05-28,2017,5,28,21.4,10.5,16.0,0.0,0.0,0.0,0.0,33
2017-05-29,2017,5,29,25.6,14.1,19.9,1.4,0.0,1.4,0.0,50
2017-05-30,2017,5,30,23.7,11.9,17.8,10.2,0.0,10.2,0.0,78
2017-05-31,2017,5,31,22.9,11.2,17.1,0.0,0.0,0.0,0.0,57
2017-06-01,2017,6,1,18.3,8.8,13.6,0.0,0.0,0.0,0.0,54
2017-06-02,2017,6,2,21.1,8.7,14.9,0.0,0.0,0.0,0.0,48
2017-06-03,2017,6,3,22.1,10.4,16.3,0.0,0.0,0.0,0.0,32
2017-06-04,2017,6,4,21.0,11.8,16.4,6.4,0.0,6.4,0.0,<31
2017-06-05,2017,6,5,16.8,12.2,14.5,0.2,0.0,0.2,0.0,41
2017-06-06,2017,6,6,16.8,10.6,13.7,3.2,0.0,3.2,0.0,48
2017-06-07,2017,6,7,20.6,8.3,14.5,0.0,0.0,0.0,0.0,<31
2017-06-08,2017,6,8,23.8,10.8,17.3,0.0,0.0,0.0,0.0,<31
2017-06-09,2017,6,9,27.9,13.5,20.7,0.0,0.0,0.0,0.0,43
2017-06-10,2017,6,10,30.2,14.9,22.6,0.0,0.0,0.0,0.0,46
2017-06-11,2017,6,11,32.1,21.6,26.9,0.0,0.0,0.0,0.0,48
2017-06-12,2017,6,12,33.1,20.1,26.6,0.0,0.0,0.0,0.0,50
2017-06-13,2017,6,13,25.7,17.8,21.8,1.0,0.0,1.0,0.0,59
2017-06-14,2017,6,14,23.8,15.1,19.5,0.0,0.0,0.0,0.0,43
