Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2015-01-01,2015,1,1,-1.9,-8.1,-5.0,0.0,0.0,0.0,0.0,57
2015-01-02,2015,1,2,-1.0,-6.1,-3.6,0.0,0.4,0.6,0.0,50
2015-01-03,2015,1,3,1.5,-5.8,-2.2,8.0,2.4,10.8,0.0,48
2015-01-04,2015,1,4,4.3,-5.9,-0.8,6.4,0.4,6.8,0.0,61
2015-01-05,2015,1,5,-5.8,-14.4,-10.1,0.0,0.8,0.8,1.0,67
2015-01-06,2015,1,6,-8.3,-13.6,-11.0,0.0,0.4,0.4,1.0,50
2015-01-07,2015,1,7,-9.4,-18.3,-13.9,0.0,0.4,0.4,1.0,57
2015-01-08,2015,1,8,-9.4,-16.9,-13.2,0.0,1.2,1.2,1.0,61
2015-01-09,2015,1,9,-6.4,-13.9,-10.2,0.0,1.6,1.6,2.0,65
2015-01-10,2015,1,10,-10.0,-15.8,-12.9,0.0,0.0,0.0,4.0,59
2015-01-11,2015,1,11,-0.2,-10.8,-5.5,0.0,0.4,0.0,2.0,43
2015-01-12,2015,1,12,-0.6,-17.1,-8.9,0.0,1.4,1.0,3.0,54
2015-01-13,2015,1,13,-11.5,-21.2,-16.4,0.0,0.0,0.0,3.0,39
2015-01-14,2015,1,14,-4.2,-16.4,-10.3,0.0,0.0,0.0,2.0,<31
2015-01-15,2015,1,15,-3.0,-13.6,-8.3,0.0,0.0,0.0,2.0,48
2015-01-16,2015,1,16,-1.6,-15.9,-8.8,0.0,0.0,0.0,2.0,59
2015-01-17,2015,1,17,4.0,-15.4,-5.7,0.0,0.6,0.4,2.0,37
2015-01-18,2015,1,18,6.2,-0.3,3.0,0.4,0.0,0.4,1.0,46
2015-01-19,2015,1,19,0.3,-9.3,-4.5,0.0,0.2,0.2,0.0,48
2015-01-20,2015,1,20,-6.4,-12.9,-9.7,0.0,0.0,0.0,0.0,<31
2015-01-21,2015,1,21,-3.0,-13.7,-8.4,0.0,0.0,0.0,0.0,<31
2015-01-22,2015,1,22,0.6,-9.1,-4.3,0.0,0.0,0.0,0.0,35
2015-01-23,2015,1,23,1.4,-6.2,-2.4,0.0,0.0,0.0,0.0,<31
2015-01-24,2015,1,24,0.6,-6.2,-2.8,0.0,0.0,0.0,0.0,50
2015-01-25,2015,1,25,-3.0,-12.6,-7.8,0.0,0.0,0.0,0.0,50
2015-01-26,2015,1,26,-7.7,-13.7,-10.7,0.0,0.0,0.0,0.0,33
2015-01-27,2015,1,27,-6.2,-12.5,-9.4,0.0,0.6,0.4,0.0,35
2015-01-28,2015,1,28,-1.1,-13.4,-7.3,0.0,0.0,0.0,0.0,33
2015-01-29,2015,1,29,0.0,-7.1,-3.6,0.4,5.4,6.4,0.0,46
2015-01-30,2015,1,30,-1.6,-17.0,-9.3,0.0,0.0,0.0,5.0,76
2015-01-31,2015,1,31,-2.9,-17.8,-10.4,0.0,0.0,0.0,4.0,33
2015-02-01,2015,2,1,-2.8,-14.2,-8.5,0.0,6.6,6.6,3.0,43
2015-02-02,2015,2,2,-11.1,-16.8,-14.0,0.0,6.2,5.6,13.0,50
2015-02-03,2015,2,3,-5.6,-16.0,-10.8,0.0,1.0,0.8,14.0,52
2015-02-04,2015,2,4,-1.4,-9.8,-5.6,0.0,0.8,0.8,14.0,43
2015-02-05,2015,2,5,-9.4,-15.2,-12.3,0.0,0.0,0.0,14.0,41
2015-02-06,2015,2,6,-4.6,-13.3,-9.0,0.0,0.6,0.6,14.0,52
2015-02-07,2015,2,7,-2.4,-8.4,-5.4,0.0,5.6,5.4,13.0,39
2015-02-08,2015,2,8,-8.2,-13.2,-10.7,0.0,3.0,0.0,17.0,35
2015-02-09,2015,2,9,-10.4,-13.3,-11.9,0.0,0.0,0.0,18.0,32
2015-02-10,2015,2,10,-4.9,-10.4,-7.7,0.0,0.0,0.0,17.0,<31
2015-02-11,2015,2,11,-2.1,-9.4,-5.8,0.0,1.8,1.2,13.0,35
2015-02-12,2015,2,12,-2.7,-19.0,-10.9,0.0,0.0,0.0,13.0,57
2015-02-13,2015,2,13,-9.9,-22.8,-16.4,0.0,0.2,0.2,13.0,41
2015-02-14,2015,2,14,-6.9,-20.6,-13.8,0.0,0.4,0.4,13.0,74
2015-02-15,2015,2,15,-19.1,-25.5,-22.3,0.0,0.0,0.0,13.0,69
2015-02-16,2015,2,16,-13.4,-24.4,-18.9,0.0,0.0,0.0,13.0,35
2015-02-17,2015,2,17,-8.6,-16.5,-12.6,0.0,0.0,0.0,13.0,32
2015-02-18,2015,2,18,-8.6,-14.6,-11.6,0.0,2.2,1.4,12.0,41
2015-02-19,2015,2,19,-14.6,-22.1,-18.4,0.0,0.0,0.0,14.0,48
2015-02-20,2015,2,20,-13.7,-23.5,-18.6,0.0,0.0,0.0,14.0,37
2015-02-21,2015,2,21,-7.8,-14.7,-11.3,0.0,10.4,8.0,14.0,<31
2015-02-22,2015,2,22,-3.3,-16.7,-10.0,0.0,0.2,0.2,21.0,48
2015-02-23,2015,2,23,-15.2,-21.6,-18.4,0.0,0.0,0.0,20.0,46
2015-02-24,2015,2,24,-8.9,-20.1,-14.5,0.0,0.0,0.0,20.0,56
2015-02-25,2015,2,25,-8.5,-15.9,-12.2,0.0,0.0,0.0,20.0,46
2015-02-26,2015,2,26,-10.3,-17.6,-14.0,0.0,0.0,0.0,18.0,37
2015-02-27,2015,2,27,-10.0,-20.8,-15.4,0.0,0.0,0.0,18.0,39
2015-02-28,2015,2,28,-4.8,-18.7,-11.8,0.0,0.0,0.0,18.0,<31
2015-03-01,2015,3,1,-3.6,-11.9,-7.8,0.0,0.0,0.0,17.0,<31
2015-03-02,2015,3,2,-2.5,-11.8,-7.2,0.0,0.0,0.0,16.0,61
2015-03-03,2015,3,3,0.8,-13.2,-6.2,1.4,4.6,6.0,15.0,56
2015-03-04,2015,3,4,0.3,-10.8,-5.3,0.0,0.0,0.0,18.0,52
2015-03-05,2015,3,5,-9.6,-16.8,-13.2,0.0,0.0,0.0,18.0,54
2015-03-06,2015,3,6,-5.3,-18.9,-12.1,0.0,0.0,0.0,0.0,48
2015-03-07,2015,3,7,-0.9,-6.6,-3.8,0.0,0.4,0.2,16.0,44
2015-03-08,2015,3,8,1.9,-5.1,-1.6,0.0,0.0,0.0,14.0,46
2015-03-09,2015,3,9,5.6,-3.6,1.0,0.0,0.0,0.0,12.0,43
2015-03-10,2015,3,10,5.3,-1.7,1.8,0.0,0.0,0.0,7.0,32
2015-03-11,2015,3,11,7.6,-0.3,3.7,0.0,0.0,0.0,2.0,50
2015-03-12,2015,3,12,3.7,-2.6,0.6,0.0,0.0,0.0,1.0,33
2015-03-13,2015,3,13,5.6,-1.6,2.0,0.0,0.0,0.0,1.0,33
2015-03-14,2015,3,14,6.2,0.8,3.5,0.0,0.0,0.0,0.0,54
2015-03-15,2015,3,15,6.6,-0.6,3.0,0.0,0.0,0.0,0.0,57
2015-03-16,2015,3,16,11.9,0.0,6.0,1.6,0.0,1.6,0.0,32
2015-03-17,2015,3,17,5.5,-4.6,0.5,0.4,0.0,0.4,0.0,78
2015-03-18,2015,3,18,3.0,-6.2,-1.6,0.0,0.0,0.0,0.0,56
2015-03-19,2015,3,19,2.0,-8.0,-3.0,0.0,0.0,0.0,0.0,<31
2015-03-20,2015,3,20,8.1,-1.5,3.3,0.2,0.0,0.2,0.0,<31
2015-03-21,2015,3,21,6.9,-6.4,0.3,2.0,0.0,2.0,0.0,61
2015-03-22,2015,3,22,-1.8,-10.3,-6.1,0.0,0.2,0.2,0.0,52
2015-03-23,2015,3,23,-2.6,-11.3,-7.0,0.0,0.0,0.0,0.0,35
2015-03-24,2015,3,24,1.7,-10.4,-4.4,0.0,0.0,0.0,0.0,<31
2015-03-25,2015,3,25,6.6,-4.7,1.0,2.9,0.0,2.9,0.0,39
2015-03-26,2015,3,26,5.6,-0.7,2.5,0.6,0.0,0.6,0.0,35
2015-03-27,2015,3,27,0.6,-8.2,-3.8,0.0,0.0,0.0,0.0,50
2015-03-28,2015,3,28,-1.1,-11.1,-6.1,0.0,0.0,0.0,0.0,46
2015-03-29,2015,3,29,6.0,-9.4,-1.7,0.2,0.0,0.2,0.0,72
2015-03-30,2015,3,30,7.9,-2.7,2.6,0.0,0.0,0.0,0.0,67
2015-03-31,2015,3,31,7.2,-4.1,1.6,0.0,0.0,0.0,0.0,33
2015-04-01,2015,4,1,6.8,-3.7,1.6,0.0,0.0,0.0,0.0,<31
2015-04-02,2015,4,2,18.2,1.7,10.0,4.0,0.0,4.0,0.0,61
2015-04-03,2015,4,3,14.9,1.5,8.2,3.6,0.0,3.6,0.0,46
2015-04-04,2015,4,4,5.2,-2.0,1.6,0.0,2.0,1.6,2.0,46
2015-04-05,2015,4,5,2.1,-3.0,-0.5,0.0,0.0,0.0,2.0,<31
2015-04-06,2015,4,6,9.1,0.1,4.6,0.0,0.0,0.0,0.0,32
2015-04-07,2015,4,7,8.2,0.6,4.4,0.0,0.0,0.0,0.0,39
2015-04-08,2015,4,8,4.0,1.3,2.7,17.6,0.0,17.6,0.0,56
