"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-07-01 00:00","2013","07","01","00:00","20.5","","7.8","","44","","3","","17","","12.9","","100.49","","","","","","NA"
"2013-07-01 01:00","2013","07","01","01:00","20.1","","7.4","","43","","4","","18","","16.1","","100.53","","","","","","NA"
"2013-07-01 02:00","2013","07","01","02:00","19.5","","7.3","","45","","4","","15","","16.1","","100.51","","","","","","NA"
"2013-07-01 03:00","2013","07","01","03:00","19.4","","7.9","","47","","5","","17","","16.1","","100.52","","","","","","NA"
"2013-07-01 04:00","2013","07","01","04:00","19.2","","9.9","","55","","4","","17","","16.1","","100.55","","","","","","NA"
"2013-07-01 05:00","2013","07","01","05:00","19.3","","9.4","","52","","2","","15","","16.1","","100.60","","","","","","NA"
"2013-07-01 06:00","2013","07","01","06:00","19.3","","7.4","","46","","5","","18","","16.1","","100.67","","","","","","NA"
"2013-07-01 07:00","2013","07","01","07:00","19.7","","9.5","","51","","4","","15","","16.1","","100.68","","","","","","NA"
"2013-07-01 08:00","2013","07","01","08:00","20.4","","11.9","","58","","5","","22","","16.1","","100.72","","","","","","NA"
"2013-07-01 09:00","2013","07","01","09:00","21.1","","11.3","","53","","5","","22","","16.1","","100.73","","","","","","NA"
"2013-07-01 10:00","2013","07","01","10:00","21.3","","11.0","","51","","4","","18","","16.1","","100.75","","","","","","NA"
"2013-07-01 11:00","2013","07","01","11:00","21.5","","9.0","","44","","3","","22","","16.1","","100.77","","","","","","NA"
"2013-07-01 12:00","2013","07","01","12:00","21.7","","9.3","","45","","4","","11","","16.1","","100.78","","","","","","NA"
"2013-07-01 13:00","2013","07","01","13:00","22.0","","9.6","","45","","3","","21","","16.1","","100.76","","","","","","NA"
"2013-07-01 14:00","2013","07","01","14:00","23.9","","9.6","","40","","5","","35","","16.1","","100.74","","25","","","","NA"
"2013-07-01 15:00","2013","07","01","15:00","23.7","","11.1","","45","","5","","21","","16.1","","100.74","","26","","","","NA"
"2013-07-01 16:00","2013","07","01","16:00","23.2","","11.6","","48","","8","","26","","16.1","","100.74","","25","","","","NA"
"2013-07-01 17:00","2013","07","01","17:00","22.3","","11.5","","50","","8","","24","","16.1","","100.77","","","","","","NA"
"2013-07-01 18:00","2013","07","01","18:00","21.4","","11.1","","52","","7","","30","","16.1","","100.82","","","","","","NA"
"2013-07-01 19:00","2013","07","01","19:00","20.7","","11.3","","54","","6","","28","","16.1","","100.87","","","","","","NA"
"2013-07-01 20:00","2013","07","01","20:00","20.2","","10.7","","54","","6","","30","","16.1","","100.93","","","","","","NA"
"2013-07-01 21:00","2013","07","01","21:00","20.3","","10.6","","53","","8","","17","","16.1","","100.98","","","","","","NA"
"2013-07-01 22:00","2013","07","01","22:00","20.2","","10.4","","53","","5","","18","","16.1","","100.94","","","","","","NA"
"2013-07-01 23:00","2013","07","01","23:00","18.7","","12.9","","69","","6","","17","","16.1","","100.98","","","","","","NA"
"2013-07-02 00:00","2013","07","02","00:00","19.4","","10.0","","54","","6","","26","","16.1","","100.90","","","","","","NA"
"2013-07-02 01:00","2013","07","02","01:00","19.3","","9.5","","53","","5","","15","","16.1","","100.93","","","","","","NA"
"2013-07-02 02:00","2013","07","02","02:00","18.8","","10.4","","58","","6","","22","","16.1","","100.91","","","","","","NA"
"2013-07-02 03:00","2013","07","02","03:00","17.6","","13.8","","78","","9","","18","","16.1","","100.84","","","","","","NA"
"2013-07-02 04:00","2013","07","02","04:00","17.9","","12.5","","70","","7","","26","","16.1","","100.86","","","","","","NA"
"2013-07-02 05:00","2013","07","02","05:00","17.3","","12.4","","73","","6","","28","","16.1","","100.89","","","","","","NA"
"2013-07-02 06:00","2013","07","02","06:00","17.8","","11.4","","66","","6","","21","","16.1","","100.92","","","","","","NA"
"2013-07-02 07:00","2013","07","02","07:00","18.3","","11.4","","64","","2","","21","","16.1","","100.89","","","","","","NA"
"2013-07-02 08:00","2013","07","02","08:00","18.9","","11.0","","60","","5","","18","","16.1","","100.95","","","","","","NA"
"2013-07-02 09:00","2013","07","02","09:00","19.5","","12.3","","63","","6","","13","","16.1","","100.94","","","","","","NA"
"2013-07-02 10:00","2013","07","02","10:00","19.5","","11.7","","60","","6","","21","","14.5","","100.91","","","","","","NA"
"2013-07-02 11:00","2013","07","02","11:00","19.2","","12.7","","66","","7","","21","","16.1","","100.94","","","","","","NA"
"2013-07-02 12:00","2013","07","02","12:00","20.3","","12.9","","62","","9","","17","","12.9","","100.94","","","","","","NA"
"2013-07-02 13:00","2013","07","02","13:00","20.1","","13.8","","67","","9","","15","","11.3","","100.92","","","","","","NA"
"2013-07-02 14:00","2013","07","02","14:00","20.4","","14.5","","68","","9","","17","","11.3","","100.89","","","","","","NA"
"2013-07-02 15:00","2013","07","02","15:00","21.1","","14.7","","66","","12","","15","","9.7","","100.90","","25","","","","NA"
"2013-07-02 16:00","2013","07","02","16:00","20.8","","15.0","","69","","9","","11","","9.7","","100.86","","25","","","","NA"
"2013-07-02 17:00","2013","07","02","17:00","20.7","","15.1","","70","","12","","11","","11.3","","100.88","","25","","","","NA"
"2013-07-02 18:00","2013","07","02","18:00","20.4","","15.9","","75","","17","","11","","11.3","","100.91","","25","","","","NA"
"2013-07-02 19:00","2013","07","02","19:00","19.5","","15.8","","79","","15","","5","","11.3","","100.95","","","","","","NA"
"2013-07-02 20:00","2013","07","02","20:00","18.8","","16.1","","84","","12","","4","","9.7","","100.98","","","","","","NA"
"2013-07-02 21:00","2013","07","02","21:00","18.3","","16.3","","88","","6","","5","","6.4","","101.02","","","","","","NA"
"2013-07-02 22:00","2013","07","02","22:00","19.2","","16.5","","84","","3","","8","","14.5","","100.96","","","","","","NA"
"2013-07-02 23:00","2013","07","02","23:00","19.1","","16.7","","86","","5","","9","","14.5","","100.97","","","","","","NA"
"2013-07-03 00:00","2013","07","03","00:00","19.1","","16.7","","86","","6","","5","","12.9","","100.96","","","","","","NA"
"2013-07-03 01:00","2013","07","03","01:00","18.8","","16.9","","89","","7","","9","","11.3","","100.94","","","","","","NA"
"2013-07-03 02:00","2013","07","03","02:00","18.5","","16.8","","90","","9","","9","","8.1","","100.95","","","","","","NA"
