"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-04-01 00:00","2016","04","01","00:00","7.5","","7.2","","98","","28","","11","","12.9","","98.63","","","","","","NA"
"2016-04-01 01:00","2016","04","01","01:00","8.6","","7.2","","91","","23","","24","","16.1","","98.67","","","","","","NA"
"2016-04-01 02:00","2016","04","01","02:00","7.7","","6.3","","91","","24","","13","","16.1","","98.78","","","","","","NA"
"2016-04-01 03:00","2016","04","01","03:00","8.6","","6.2","","85","","24","","13","","16.1","","98.73","","","","","","NA"
"2016-04-01 04:00","2016","04","01","04:00","6.9","","5.7","","92","","31","","5","","16.1","","98.78","","","","","","NA"
"2016-04-01 05:00","2016","04","01","05:00","6.9","","5.7","","92","","22","","5","","16.1","","98.87","","","","","","NA"
"2016-04-01 06:00","2016","04","01","06:00","9.6","","6.5","","81","","26","","21","","16.1","","98.88","","","","","","NA"
"2016-04-01 07:00","2016","04","01","07:00","10.2","","6.2","","76","","27","","24","","16.1","","98.95","","","","","","NA"
"2016-04-01 08:00","2016","04","01","08:00","9.1","","5.8","","80","","26","","22","","16.1","","99.00","","","","","","NA"
"2016-04-01 09:00","2016","04","01","09:00","9.7","","5.5","","75","","27","","22","","16.1","","99.03","","","","","","NA"
"2016-04-01 10:00","2016","04","01","10:00","9.0","","4.9","","75","","28","","30","","16.1","","99.08","","","","","","NA"
