"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-04-01 00:00","2015","04","01","00:00","0.2","","-14.2","","33","","31","","11","","16.1","","100.62","","","","","","NA"
"2015-04-01 01:00","2015","04","01","01:00","-0.3","","-12.9","","38","","31","","9","","16.1","","100.66","","","","-3","","NA"
"2015-04-01 02:00","2015","04","01","02:00","-0.3","","-12.9","","38","","31","","11","","16.1","","100.69","","","","-4","","NA"
"2015-04-01 03:00","2015","04","01","03:00","-0.7","","-11.2","","45","","32","","9","","16.1","","100.73","","","","-4","","NA"
"2015-04-01 04:00","2015","04","01","04:00","-1.2","","-10.6","","49","","31","","9","","16.1","","100.83","","","","-4","","NA"
"2015-04-01 05:00","2015","04","01","05:00","-1.3","","-9.8","","53","","34","","15","","16.1","","100.90","","","","-6","","NA"
"2015-04-01 06:00","2015","04","01","06:00","-0.4","","-11.7","","42","","","M","4","","16.1","","101.01","","","","-2","","NA"
"2015-04-01 07:00","2015","04","01","07:00","-0.1","","-11.0","","44","","","","0","","16.1","","101.14","","","","","","NA"
"2015-04-01 08:00","2015","04","01","08:00","1.3","","-13.7","","32","","6","","11","","16.1","","101.22","","","","","","NA"
"2015-04-01 09:00","2015","04","01","09:00","1.9","","-12.9","","33","","8","","11","","16.1","","101.24","","","","","","NA"
"2015-04-01 10:00","2015","04","01","10:00","2.4","","-12.8","","32","","8","","13","","16.1","","101.32","","","","","","NA"
"2015-04-01 11:00","2015","04","01","11:00","2.8","","-10.2","","38","","13","","11","","16.1","","101.31","","","","","","NA"
"2015-04-01 12:00","2015","04","01","12:00","3.1","","-7.7","","45","","18","","15","","16.1","","101.32","","","","","","NA"
"2015-04-01 13:00","2015","04","01","13:00","2.5","","-5.9","","54","","17","","13","","16.1","","101.33","","","","","","NA"
"2015-04-01 14:00","2015","04","01","14:00","3.2","","-13.3","","29","","19","","11","","16.1","","101.31","","","","","","NA"
"2015-04-01 15:00","2015","04","01","15:00","4.0","","-12.0","","30","","18","","8","","16.1","","101.29","","","","","","NA"
"2015-04-01 16:00","2015","04","01","16:00","4.8","","-12.2","","28","","7","","11","","16.1","","101.22","","","","","","NA"
"2015-04-01 17:00","2015","04","01","17:00","3.8","","-10.8","","34","","8","","11","","16.1","","101.19","","","","","","NA"
"2015-04-01 18:00","2015","04","01","18:00","2.5","","-7.3","","49","","8","","9","","16.1","","101.14","","","","","","NA"
"2015-04-01 19:00","2015","04","01","19:00","1.3","","-6.4","","57","","8","","9","","16.1","","101.09","","","","","","NA"
"2015-04-01 20:00","2015","04","01","20:00","0.9","","-4.4","","68","","8","","13","","16.1","","101.06","","","","","","NA"
"2015-04-01 21:00","2015","04","01","21:00","1.6","","-5.0","","62","","8","","11","","16.1","","101.04","","","","","","NA"
"2015-04-01 22:00","2015","04","01","22:00","1.5","","-4.9","","63","","6","","15","","16.1","","101.03","","","","","","NA"
"2015-04-01 23:00","2015","04","01","23:00","2.7","","-4.8","","58","","6","","18","","16.1","","101.03","","","","","","NA"
"2015-04-02 00:00","2015","04","02","00:00","3.1","","-4.5","","58","","7","","17","","16.1","","101.04","","","","","","NA"
"2015-04-02 01:00","2015","04","02","01:00","2.5","","-3.3","","66","","7","","21","","16.1","","100.94","","","","","","NA"
"2015-04-02 02:00","2015","04","02","02:00","2.2","","-2.4","","72","","7","","18","","16.1","","100.88","","","","","","NA"
"2015-04-02 03:00","2015","04","02","03:00","2.3","","-2.1","","73","","8","","18","","16.1","","100.75","","","","","","NA"
"2015-04-02 04:00","2015","04","02","04:00","1.8","","-1.6","","78","","7","","18","","16.1","","100.68","","","","","","NA"
"2015-04-02 05:00","2015","04","02","05:00","2.3","","-1.3","","77","","8","","11","","16.1","","100.66","","","","","","NA"
"2015-04-02 06:00","2015","04","02","06:00","1.8","","-0.8","","83","","8","","13","","16.1","","100.59","","","","","","NA"
"2015-04-02 07:00","2015","04","02","07:00","2.4","","-0.3","","82","","8","","11","","16.1","","100.56","","","","","","NA"
"2015-04-02 08:00","2015","04","02","08:00","4.8","","0.0","","71","","10","","8","","16.1","","100.46","","","","","","NA"
"2015-04-02 09:00","2015","04","02","09:00","5.7","","0.6","","70","","7","","13","","16.1","","100.37","","","","","","NA"
"2015-04-02 10:00","2015","04","02","10:00","8.3","","0.0","","56","","9","","8","","16.1","","100.23","","","","","","NA"
"2015-04-02 11:00","2015","04","02","11:00","9.4","","-1.1","","48","","16","","9","","16.1","","100.07","","","","","","NA"
"2015-04-02 12:00","2015","04","02","12:00","7.7","","0.4","","60","","7","","9","","16.1","","100.01","","","","","","NA"
"2015-04-02 13:00","2015","04","02","13:00","9.2","","-1.0","","49","","18","","5","","16.1","","99.86","","","","","","NA"
"2015-04-02 14:00","2015","04","02","14:00","7.1","","1.6","","68","","9","","9","","16.1","","99.69","","","","","","Rain"
"2015-04-02 15:00","2015","04","02","15:00","8.0","","4.4","","78","","21","","17","","16.1","","99.60","","","","","","NA"
"2015-04-02 16:00","2015","04","02","16:00","7.0","","3.6","","79","","20","","17","","16.1","","99.53","","","","","","NA"
"2015-04-02 17:00","2015","04","02","17:00","7.0","","4.8","","86","","25","","13","","16.1","","99.50","","","","","","NA"
"2015-04-02 18:00","2015","04","02","18:00","6.4","","5.4","","93","","23","","21","","16.1","","99.45","","","","","","NA"
"2015-04-02 19:00","2015","04","02","19:00","6.8","","6.1","","95","","27","","13","","4.8","","99.48","","","","","","Rain,Fog"
"2015-04-02 20:00","2015","04","02","20:00","6.0","","5.4","","96","","25","","8","","1.2","","99.54","","","","","","Rain,Fog"
"2015-04-02 21:00","2015","04","02","21:00","5.8","","5.4","","97","","26","","13","","2.4","","99.64","","","","","","Fog"
"2015-04-02 22:00","2015","04","02","22:00","6.0","","5.6","","97","","24","","8","","6.4","","99.71","","","","","","Fog"
"2015-04-02 23:00","2015","04","02","23:00","10.2","","8.3","","88","","29","","18","","16.1","","99.78","","","","","","NA"
"2015-04-03 00:00","2015","04","03","00:00","9.1","","6.6","","85","","29","","15","","16.1","","99.88","","","","","","NA"
"2015-04-03 01:00","2015","04","03","01:00","5.6","","4.1","","90","","24","","13","","16.1","","99.98","","","","","","NA"
"2015-04-03 02:00","2015","04","03","02:00","4.7","","3.8","","94","","27","","8","","16.1","","99.94","","","","","","NA"
"2015-04-03 03:00","2015","04","03","03:00","3.2","","2.5","","95","","22","","13","","9.7","","99.99","","","","","","Fog"
"2015-04-03 04:00","2015","04","03","04:00","3.3","","2.7","","96","","24","","13","","8.1","","100.02","","","","","","Fog"
"2015-04-03 05:00","2015","04","03","05:00","3.1","","2.7","","97","","22","","9","","9.7","","99.90","","","","","","Fog"
"2015-04-03 06:00","2015","04","03","06:00","2.0","","1.7","","98","","22","","13","","0.4","","99.94","","","","","","Fog"
"2015-04-03 07:00","2015","04","03","07:00","2.6","","2.3","","98","","24","","11","","0.0","","100.09","","","","","","Fog"
"2015-04-03 08:00","2015","04","03","08:00","2.6","","2.3","","98","","28","","11","","0.0","","100.14","","","","","","Fog"
