"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-01-01","2013","01","01","","-1.1","","-7.2","","-4.2","","22.2","","0.0","","","M","","M","0.7","","10","","","M","","M"
"2013-01-02","2013","01","02","","-1.1","","-6.1","","-3.6","","21.6","","0.0","","","M","","M","0.2","","9","","","M","","M"
"2013-01-03","2013","01","03","","-0.7","","-7.6","","-4.2","","22.2","","0.0","","0.0","","","M","2.6","","14","","","M","","M"
"2013-01-04","2013","01","04","","0.3","","-2.0","","-0.9","","18.9","","0.0","","","M","","M","0.0","","12","","","M","","M"
"2013-01-05","2013","01","05","","3.1","","-0.7","","1.2","","16.8","","0.0","","","M","","M","1.2","","11","","","M","","M"
"2013-01-06","2013","01","06","","3.2","","-3.6","","-0.2","","18.2","","0.0","","","M","","M","0.6","","8","","","M","","M"
"2013-01-07","2013","01","07","","1.9","","-6.1","","-2.1","","20.1","","0.0","","","M","","M","1.1","","5","","","M","","M"
"2013-01-08","2013","01","08","","3.4","","-0.1","","1.7","","16.3","","0.0","","","M","","M","1.3","","5","","","M","","M"
"2013-01-09","2013","01","09","","7.0","","1.9","","4.5","","13.5","","0.0","","","M","","M","0.5","","5","","","M","","M"
"2013-01-10","2013","01","10","","6.6","","2.5","","4.6","","13.4","","0.0","","","M","","M","1.4","","1","","","M","","M"
"2013-01-11","2013","01","11","","8.1","","3.7","","5.9","","12.1","","0.0","","","M","","M","3.4","","","","","M","","M"
"2013-01-12","2013","01","12","","13.0","","6.7","","9.9","","8.1","","0.0","","","M","","M","0.6","","","","","M","","M"
"2013-01-13","2013","01","13","","14.7","","5.2","","10.0","","8.0","","0.0","","","M","","M","28.3","","","","","M","","M"
"2013-01-14","2013","01","14","","5.4","","-2.2","","1.6","","16.4","","0.0","","","M","","M","1.8","","","","","M","","M"
"2013-01-15","2013","01","15","","1.4","","-3.2","","-0.9","","18.9","","0.0","","","M","","M","0.6","","","","","M","","M"
"2013-01-16","2013","01","16","","3.4","","-1.4","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"2013-01-17","2013","01","17","","2.0","","-10.3","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"2013-01-18","2013","01","18","","1.9","","-10.4","","-4.3","","22.3","","0.0","","0.0","","","M","0.9","","","","","M","","M"
"2013-01-19","2013","01","19","","8.3","","1.9","","5.1","","12.9","","0.0","","","M","","M","1.4","","1","","","M","","M"
"2013-01-20","2013","01","20","","7.9","","-7.6","","0.2","","17.8","","0.0","","","M","","M","0.4","","","","","M","","M"
"2013-01-21","2013","01","21","","-5.1","","-11.1","","-8.1","","26.1","","0.0","","0.0","","","M","0.4","","","","","M","","M"
"2013-01-22","2013","01","22","","-11.1","","-15.0","","-13.1","","31.1","","0.0","","0.0","","","M","3.1","","1","","","M","","M"
"2013-01-23","2013","01","23","","-9.1","","-18.4","","-13.8","","31.8","","0.0","","","M","","M","1.3","","4","","","M","","M"
"2013-01-24","2013","01","24","","-9.9","","-14.7","","-12.3","","30.3","","0.0","","","M","","M","0.5","","4","","","M","","M"
