Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2017-01-01,2017,1,1,2.0,-5.6,-1.8,0.0,0.0,0.0,8.0,39
2017-01-02,2017,1,2,3.3,-6.0,-1.4,0.0,0.0,0.0,5.0,43
2017-01-03,2017,1,3,3.2,1.1,2.2,16.2,0.0,16.2,1.0,<31
2017-01-04,2017,1,4,2.5,-8.9,-3.2,0.4,0.0,0.4,0.0,69
2017-01-05,2017,1,5,-6.8,-11.9,-9.4,0.0,0.0,0.0,0.0,50
2017-01-06,2017,1,6,-7.2,-13.3,-10.3,0.0,0.0,0.0,0.0,32
2017-01-07,2017,1,7,-7.8,-14.2,-11.0,0.0,0.0,0.0,0.0,33
2017-01-08,2017,1,8,-10.3,-13.6,-12.0,0.0,0.6,0.3,1.0,50
2017-01-09,2017,1,9,-3.3,-10.3,-6.8,0.0,0.0,0.0,1.0,46
2017-01-10,2017,1,10,6.6,-3.3,1.7,9.6,11.0,19.6,1.0,59
2017-01-11,2017,1,11,6.7,0.7,3.7,4.6,0.0,4.6,0.0,91
2017-01-12,2017,1,12,7.7,-2.3,2.7,14.6,0.8,15.4,0.0,43
2017-01-13,2017,1,13,-1.9,-10.5,-6.2,0.0,0.0,0.0,0.0,52
2017-01-14,2017,1,14,-3.6,-11.5,-7.6,0.0,0.0,0.0,0.0,<31
2017-01-15,2017,1,15,-0.5,-6.9,-3.7,0.0,0.0,0.0,0.0,<31
2017-01-16,2017,1,16,3.1,-6.7,-1.8,0.0,0.0,0.0,0.0,<31
2017-01-17,2017,1,17,0.7,-3.2,-1.3,13.6,0.0,13.6,0.0,52
2017-01-18,2017,1,18,2.7,0.4,1.6,0.2,0.0,0.2,0.0,<31
2017-01-19,2017,1,19,2.7,0.9,1.8,0.0,0.0,0.0,0.0,<31
2017-01-20,2017,1,20,3.2,0.6,1.9,0.4,0.0,0.4,0.0,32
2017-01-21,2017,1,21,4.9,1.3,3.1,0.0,0.0,0.0,0.0,<31
2017-01-22,2017,1,22,5.5,1.5,3.5,0.3,0.0,0.3,0.0,<31
