"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-06-01 00:00","2016","06","01","00:00","13.6","","8.3","","70","","4","","9","","24.1","","99.62","","","","","","NA"
"2016-06-01 01:00","2016","06","01","01:00","14.6","","7.2","","61","","5","","17","","24.1","","99.61","","","","","","Clear"
"2016-06-01 02:00","2016","06","01","02:00","13.7","","7.1","","64","","6","","13","","24.1","","99.68","","","","","","NA"
"2016-06-01 03:00","2016","06","01","03:00","12.7","","6.3","","65","","4","","8","","24.1","","99.74","","","","","","NA"
"2016-06-01 04:00","2016","06","01","04:00","11.6","","5.9","","68","","5","","8","","24.1","","99.75","","","","","","Mainly Clear"
"2016-06-01 05:00","2016","06","01","05:00","11.2","","6.2","","71","","4","","8","","24.1","","99.80","","","","","","NA"
"2016-06-01 06:00","2016","06","01","06:00","12.2","","6.7","","69","","6","","11","","24.1","","99.81","","","","","","NA"
"2016-06-01 07:00","2016","06","01","07:00","13.6","","7.0","","64","","10","","14","","24.1","","99.82","","","","","","Mainly Clear"
"2016-06-01 08:00","2016","06","01","08:00","14.2","","7.8","","65","","9","","13","","24.1","","99.81","","","","","","NA"
"2016-06-01 09:00","2016","06","01","09:00","15.6","","7.7","","59","","10","","12","","24.1","","99.77","","","","","","NA"
"2016-06-01 10:00","2016","06","01","10:00","15.5","","7.6","","59","","13","","16","","24.1","","99.69","","","","","","Mainly Clear"
"2016-06-01 11:00","2016","06","01","11:00","16.8","","7.8","","55","","13","","10","","24.1","","99.71","","","","","","NA"
"2016-06-01 12:00","2016","06","01","12:00","17.9","","8.6","","54","","14","","9","","24.1","","99.66","","","","","","NA"
"2016-06-01 13:00","2016","06","01","13:00","18.0","","8.9","","55","","9","","18","","24.1","","99.56","","","","","","Mainly Clear"
"2016-06-01 14:00","2016","06","01","14:00","18.4","","9.0","","54","","11","","20","","24.1","","99.54","","","","","","NA"
"2016-06-01 15:00","2016","06","01","15:00","18.8","","9.4","","54","","11","","21","","24.1","","99.46","","","","","","NA"
"2016-06-01 16:00","2016","06","01","16:00","18.7","","8.5","","51","","10","","19","","24.1","","99.45","","","","","","Mostly Cloudy"
"2016-06-01 17:00","2016","06","01","17:00","18.2","","9.1","","55","","11","","18","","24.1","","99.40","","","","","","NA"
"2016-06-01 18:00","2016","06","01","18:00","18.1","","9.8","","58","","12","","18","","24.1","","99.33","","","","","","NA"
"2016-06-01 19:00","2016","06","01","19:00","17.7","","10.2","","61","","11","","14","","24.1","","99.33","","","","","","Mainly Clear"
"2016-06-01 20:00","2016","06","01","20:00","16.9","","10.4","","65","","11","","14","","24.1","","99.31","","","","","","NA"
"2016-06-01 21:00","2016","06","01","21:00","16.3","","9.6","","64","","7","","6","","24.1","","99.32","","","","","","NA"
"2016-06-01 22:00","2016","06","01","22:00","15.7","","9.7","","67","","5","","6","","24.1","","99.27","","","","","","Mainly Clear"
"2016-06-01 23:00","2016","06","01","23:00","15.4","","10.0","","70","","6","","5","","24.1","","99.20","","","","","","NA"
"2016-06-02 00:00","2016","06","02","00:00","15.7","","9.9","","68","","7","","8","","24.1","","99.17","","","","","","NA"
"2016-06-02 01:00","2016","06","02","01:00","15.8","","9.5","","66","","8","","3","","24.1","","99.08","","","","","","Mostly Cloudy"
"2016-06-02 02:00","2016","06","02","02:00","15.8","","10.0","","68","","4","","8","","24.1","","99.00","","","","","","NA"
"2016-06-02 03:00","2016","06","02","03:00","16.1","","9.4","","64","","2","","7","","24.1","","98.99","","","","","","NA"
"2016-06-02 04:00","2016","06","02","04:00","16.3","","11.3","","72","","1","","9","","24.1","","99.00","","","","","","Mostly Cloudy"
"2016-06-02 05:00","2016","06","02","05:00","16.1","","11.7","","75","","36","","1","","24.1","","99.03","","","","","","NA"
"2016-06-02 06:00","2016","06","02","06:00","16.3","","12.3","","77","","36","","2","","24.1","","99.05","","","","","","NA"
"2016-06-02 07:00","2016","06","02","07:00","17.1","","12.5","","74","","6","","4","","22.5","","99.05","","","","","","Mostly Cloudy"
"2016-06-02 08:00","2016","06","02","08:00","18.7","","13.8","","73","","16","","8","","24.1","","99.11","","","","","","NA"
"2016-06-02 09:00","2016","06","02","09:00","19.9","","13.5","","66","","16","","6","","24.1","","99.12","","","","","","NA"
"2016-06-02 10:00","2016","06","02","10:00","22.6","","14.6","","60","","16","","10","","24.1","","99.09","","26","","","","Mostly Cloudy"
"2016-06-02 11:00","2016","06","02","11:00","24.9","","14.8","","53","","27","","9","","20.9","","99.04","","29","","","","NA"
"2016-06-02 12:00","2016","06","02","12:00","26.5","","15.4","","50","","22","","8","","20.9","","99.02","","31","","","","NA"
"2016-06-02 13:00","2016","06","02","13:00","26.6","","15.2","","49","","24","","13","","19.3","","98.98","","31","","","","Mostly Cloudy"
"2016-06-02 14:00","2016","06","02","14:00","27.8","","15.0","","45","","21","","18","","24.1","","98.97","","32","","","","NA"
"2016-06-02 15:00","2016","06","02","15:00","28.0","","15.9","","47","","18","","23","","20.9","","98.92","","33","","","","NA"
"2016-06-02 16:00","2016","06","02","16:00","29.1","","8.5","","27","","26","","18","","24.1","","98.91","","30","","","","Mainly Clear"
"2016-06-02 17:00","2016","06","02","17:00","27.9","","8.5","","29","","27","","17","","24.1","","98.93","","29","","","","NA"
"2016-06-02 18:00","2016","06","02","18:00","25.7","","12.0","","42","","34","","22","","24.1","","98.97","","28","","","","NA"
"2016-06-02 19:00","2016","06","02","19:00","23.3","","12.5","","50","","35","","14","","24.1","","99.03","","26","","","","Mostly Cloudy"
"2016-06-02 20:00","2016","06","02","20:00","21.0","","10.9","","52","","35","","16","","24.1","","99.08","","","","","","NA"
"2016-06-02 21:00","2016","06","02","21:00","19.5","","10.9","","57","","35","","9","","24.1","","99.15","","","","","","NA"
"2016-06-02 22:00","2016","06","02","22:00","18.4","","10.8","","61","","35","","10","","24.1","","99.20","","","","","","Mostly Cloudy"
"2016-06-02 23:00","2016","06","02","23:00","17.2","","10.9","","66","","34","","7","","24.1","","99.23","","","","","","NA"
"2016-06-03 00:00","2016","06","03","00:00","17.5","","10.7","","64","","30","","4","","24.1","","99.27","","","","","","NA"
