"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-04-01 00:00","2019","04","01","00:00","-3.9","","-7.5","","76","","30","","19","","","M","99.64","","","","-10","","NA"
"2019-04-01 01:00","2019","04","01","01:00","-3.9","","-8.0","","73","","30","","12","","","M","99.71","","","","-9","","NA"
"2019-04-01 02:00","2019","04","01","02:00","-4.5","","-8.7","","73","","29","","13","","","M","99.72","","","","-10","","NA"
"2019-04-01 03:00","2019","04","01","03:00","-4.8","","-9.1","","72","","28","","13","","","M","99.76","","","","-10","","NA"
"2019-04-01 04:00","2019","04","01","04:00","-4.9","","-9.2","","72","","29","","14","","","M","99.84","","","","-10","","NA"
"2019-04-01 05:00","2019","04","01","05:00","-5.0","","-9.2","","73","","29","","12","","","M","99.92","","","","-10","","NA"
"2019-04-01 06:00","2019","04","01","06:00","-5.5","","-9.4","","74","","28","","10","","","M","99.98","","","","-10","","NA"
"2019-04-01 07:00","2019","04","01","07:00","-4.8","","-9.6","","69","","27","","14","","","M","100.04","","","","-10","","NA"
"2019-04-01 08:00","2019","04","01","08:00","-3.3","","-9.1","","64","","29","","12","","","M","100.11","","","","-8","","NA"
"2019-04-01 09:00","2019","04","01","09:00","-1.5","","-9.1","","56","","30","","14","","","M","100.16","","","","-6","","NA"
"2019-04-01 10:00","2019","04","01","10:00","-0.3","","-10.7","","46","","30","","12","","","M","100.20","","","","-4","","NA"
"2019-04-01 11:00","2019","04","01","11:00","0.6","","-9.5","","47","","31","","14","","","M","100.22","","","","","","NA"
"2019-04-01 12:00","2019","04","01","12:00","0.8","","-10.5","","43","","31","","17","","","M","100.19","","","","","","NA"
"2019-04-01 13:00","2019","04","01","13:00","2.0","","-8.1","","47","","28","","12","","","M","100.15","","","","","","NA"
"2019-04-01 14:00","2019","04","01","14:00","2.2","","-8.6","","45","","25","","18","","","M","100.11","","","","","","NA"
"2019-04-01 15:00","2019","04","01","15:00","2.3","","-8.0","","46","","25","","16","","","M","100.06","","","","","","NA"
"2019-04-01 16:00","2019","04","01","16:00","2.5","","-8.8","","43","","23","","20","","","M","100.03","","","","","","NA"
"2019-04-01 17:00","2019","04","01","17:00","2.5","","-9.1","","42","","25","","21","","","M","100.02","","","","","","NA"
"2019-04-01 18:00","2019","04","01","18:00","1.7","","-9.4","","44","","26","","16","","","M","100.03","","","","","","NA"
"2019-04-01 19:00","2019","04","01","19:00","0.8","","-8.1","","52","","27","","10","","","M","100.05","","","","","","NA"
"2019-04-01 20:00","2019","04","01","20:00","0.3","","-7.8","","55","","23","","10","","","M","100.08","","","","","","NA"
"2019-04-01 21:00","2019","04","01","21:00","0.4","","-6.0","","62","","20","","12","","","M","100.06","","","","","","NA"
"2019-04-01 22:00","2019","04","01","22:00","0.2","","-5.8","","64","","21","","19","","","M","100.05","","","","","","NA"
"2019-04-01 23:00","2019","04","01","23:00","0.1","","-5.8","","65","","20","","13","","","M","100.02","","","","","","NA"
"2019-04-02 00:00","2019","04","02","00:00","0.0","","-6.7","","61","","20","","13","","","M","99.99","","","","-4","","NA"
"2019-04-02 01:00","2019","04","02","01:00","0.0","","-5.4","","67","","18","","14","","","M","99.94","","","","-4","","NA"
"2019-04-02 02:00","2019","04","02","02:00","-0.1","","-4.6","","72","","18","","12","","","M","99.89","","","","-4","","NA"
"2019-04-02 03:00","2019","04","02","03:00","-0.1","","-4.1","","74","","18","","12","","","M","99.85","","","","-4","","NA"
"2019-04-02 04:00","2019","04","02","04:00","0.1","","-5.0","","68","","18","","17","","","M","99.81","","","","","","NA"
"2019-04-02 05:00","2019","04","02","05:00","0.3","","-5.5","","65","","18","","15","","","M","99.78","","","","","","NA"
"2019-04-02 06:00","2019","04","02","06:00","0.4","","-5.2","","67","","19","","13","","","M","99.76","","","","","","NA"
"2019-04-02 07:00","2019","04","02","07:00","1.0","","-4.8","","65","","18","","20","","","M","99.71","","","","","","NA"
"2019-04-02 08:00","2019","04","02","08:00","1.9","","-4.4","","63","","19","","22","","","M","99.71","","","","","","NA"
"2019-04-02 09:00","2019","04","02","09:00","3.2","","-4.1","","59","","20","","18","","","M","99.66","","","","","","NA"
