"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-11-01 00:00","2017","11","01","00:00","3.6","","-1.0","","72","","27","","3","","","M","99.71","","","","","","NA"
"2017-11-01 01:00","2017","11","01","01:00","3.7","","-0.8","","72","","17","","8","","","M","99.70","","","","","","NA"
"2017-11-01 02:00","2017","11","01","02:00","3.6","","-0.6","","74","","18","","6","","","M","99.71","","","","","","NA"
"2017-11-01 03:00","2017","11","01","03:00","3.8","","-0.4","","74","","19","","7","","","M","99.70","","","","","","NA"
"2017-11-01 04:00","2017","11","01","04:00","4.0","","-0.7","","72","","22","","8","","","M","99.74","","","","","","NA"
"2017-11-01 05:00","2017","11","01","05:00","4.0","","-0.8","","71","","23","","5","","","M","99.77","","","","","","NA"
"2017-11-01 06:00","2017","11","01","06:00","3.7","","-0.9","","72","","18","","5","","","M","99.75","","","","","","NA"
"2017-11-01 07:00","2017","11","01","07:00","3.8","","-0.8","","72","","19","","7","","","M","99.82","","","","","","NA"
"2017-11-01 08:00","2017","11","01","08:00","4.3","","-1.2","","67","","16","","7","","","M","99.87","","","","","","NA"
"2017-11-01 09:00","2017","11","01","09:00","4.9","","-2.5","","59","","17","","8","","","M","99.87","","","","","","NA"
"2017-11-01 10:00","2017","11","01","10:00","5.8","","-1.7","","59","","18","","8","","","M","99.87","","","","","","NA"
"2017-11-01 11:00","2017","11","01","11:00","6.5","","-1.9","","55","","16","","11","","","M","99.83","","","","","","NA"
"2017-11-01 12:00","2017","11","01","12:00","6.8","","-0.9","","58","","18","","11","","","M","99.74","","","","","","NA"
"2017-11-01 13:00","2017","11","01","13:00","6.9","","-0.6","","59","","17","","5","","","M","99.72","","","","","","NA"
"2017-11-01 14:00","2017","11","01","14:00","7.0","","-0.4","","59","","18","","8","","","M","99.67","","","","","","NA"
"2017-11-01 15:00","2017","11","01","15:00","5.3","","2.4","","81","","16","","10","","","M","99.68","","","","","","NA"
"2017-11-01 16:00","2017","11","01","16:00","5.0","","3.0","","86","","9","","7","","","M","99.67","","","","","","NA"
"2017-11-01 17:00","2017","11","01","17:00","4.7","","3.1","","90","","7","","9","","","M","99.65","","","","","","NA"
"2017-11-01 18:00","2017","11","01","18:00","4.3","","2.9","","91","","7","","9","","","M","99.61","","","","","","NA"
"2017-11-01 19:00","2017","11","01","19:00","4.1","","3.1","","93","","8","","11","","","M","99.62","","","","","","NA"
"2017-11-01 20:00","2017","11","01","20:00","4.2","","3.1","","92","","8","","10","","","M","99.63","","","","","","NA"
"2017-11-01 21:00","2017","11","01","21:00","4.4","","3.5","","94","","8","","8","","","M","99.63","","","","","","NA"
"2017-11-01 22:00","2017","11","01","22:00","4.8","","3.8","","93","","8","","10","","","M","99.49","","","","","","NA"
"2017-11-01 23:00","2017","11","01","23:00","5.1","","4.0","","92","","10","","10","","","M","99.51","","","","","","NA"
"2017-11-02 00:00","2017","11","02","00:00","5.1","","4.1","","93","","9","","9","","","M","99.49","","","","","","NA"
"2017-11-02 01:00","2017","11","02","01:00","5.2","","4.5","","95","","7","","12","","","M","99.36","","","","","","NA"
"2017-11-02 02:00","2017","11","02","02:00","5.5","","4.9","","96","","8","","12","","","M","99.28","","","","","","NA"
"2017-11-02 03:00","2017","11","02","03:00","5.8","","5.3","","96","","8","","13","","","M","99.20","","","","","","NA"
"2017-11-02 04:00","2017","11","02","04:00","6.0","","5.5","","97","","8","","10","","","M","99.10","","","","","","NA"
"2017-11-02 05:00","2017","11","02","05:00","6.7","","6.3","","97","","9","","9","","","M","99.03","","","","","","NA"
"2017-11-02 06:00","2017","11","02","06:00","7.5","","7.2","","98","","14","","6","","","M","99.03","","","","","","NA"
"2017-11-02 07:00","2017","11","02","07:00","8.1","","7.8","","98","","10","","3","","","M","99.04","","","","","","NA"
"2017-11-02 08:00","2017","11","02","08:00","8.5","","8.2","","98","","13","","4","","","M","99.10","","","","","","NA"
"2017-11-02 09:00","2017","11","02","09:00","10.2","","10.0","","99","","19","","7","","","M","99.13","","","","","","NA"
