"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-01 00:00","2018","12","01","00:00","1.3","","-1.6","","81","","25","","3","","","M","99.73","","","","","","NA"
"2018-12-01 01:00","2018","12","01","01:00","0.9","","-2.0","","81","","32","","5","","","M","99.67","","","","","","NA"
"2018-12-01 02:00","2018","12","01","02:00","0.8","","-1.9","","82","","28","","6","","","M","99.70","","","","","","NA"
"2018-12-01 03:00","2018","12","01","03:00","0.5","","-2.1","","83","","34","","3","","","M","99.72","","","","","","NA"
"2018-12-01 04:00","2018","12","01","04:00","0.3","","-2.2","","84","","21","","1","","","M","99.76","","","","","","NA"
"2018-12-01 05:00","2018","12","01","05:00","0.3","","-2.2","","83","","17","","4","","","M","99.78","","","","","","NA"
"2018-12-01 06:00","2018","12","01","06:00","0.1","","-2.4","","83","","34","","5","","","M","99.79","","","","","","NA"
"2018-12-01 07:00","2018","12","01","07:00","-0.1","","-2.3","","86","","33","","4","","","M","99.77","","","","-1","","NA"
"2018-12-01 08:00","2018","12","01","08:00","0.3","","-1.7","","87","","7","","7","","","M","99.72","","","","","","NA"
"2018-12-01 09:00","2018","12","01","09:00","1.0","","-1.2","","85","","7","","7","","","M","99.68","","","","","","NA"
"2018-12-01 10:00","2018","12","01","10:00","1.5","","-1.2","","82","","10","","13","","","M","99.64","","","","","","NA"
"2018-12-01 11:00","2018","12","01","11:00","2.0","","-0.3","","85","","11","","12","","","M","99.65","","","","","","NA"
"2018-12-01 12:00","2018","12","01","12:00","2.4","","0.0","","85","","12","","18","","","M","99.58","","","","","","NA"
"2018-12-01 13:00","2018","12","01","13:00","3.0","","-0.6","","78","","11","","26","","","M","99.46","","","","","","NA"
"2018-12-01 14:00","2018","12","01","14:00","2.9","","-0.3","","80","","11","","21","","","M","99.31","","","","","","NA"
"2018-12-01 15:00","2018","12","01","15:00","2.5","","0.1","","84","","11","","21","","","M","99.21","","","","","","NA"
"2018-12-01 16:00","2018","12","01","16:00","2.6","","-0.6","","80","","11","","27","","","M","99.19","","","","","","NA"
"2018-12-01 17:00","2018","12","01","17:00","2.5","","-0.4","","81","","10","","26","","","M","99.15","","","","","","NA"
"2018-12-01 18:00","2018","12","01","18:00","2.8","","0.1","","83","","10","","28","","","M","99.18","","","","","","NA"
"2018-12-01 19:00","2018","12","01","19:00","2.2","","0.8","","91","","10","","30","","","M","99.04","","","","","","NA"
"2018-12-01 20:00","2018","12","01","20:00","2.2","","1.4","","94","","11","","28","","","M","98.90","","","","","","NA"
"2018-12-01 21:00","2018","12","01","21:00","2.3","","1.4","","94","","10","","25","","","M","98.77","","","","","","NA"
"2018-12-01 22:00","2018","12","01","22:00","2.4","","1.4","","94","","11","","35","","","M","98.62","","","","","","NA"
"2018-12-01 23:00","2018","12","01","23:00","2.5","","1.6","","94","","11","","30","","","M","98.53","","","","","","NA"
"2018-12-02 00:00","2018","12","02","00:00","2.7","","2.1","","96","","10","","26","","","M","98.47","","","","","","NA"
"2018-12-02 01:00","2018","12","02","01:00","2.9","","2.4","","96","","10","","22","","","M","98.32","","","","","","NA"
"2018-12-02 02:00","2018","12","02","02:00","3.1","","2.6","","97","","11","","26","","","M","98.26","","","","","","NA"
"2018-12-02 03:00","2018","12","02","03:00","3.3","","2.9","","97","","10","","27","","","M","98.13","","","","","","NA"
"2018-12-02 04:00","2018","12","02","04:00","3.5","","3.1","","98","","11","","26","","","M","97.99","","","","","","NA"
"2018-12-02 05:00","2018","12","02","05:00","3.8","","3.5","","98","","11","","23","","","M","97.88","","","","","","NA"
"2018-12-02 06:00","2018","12","02","06:00","4.0","","3.6","","98","","11","","22","","","M","97.81","","","","","","NA"
"2018-12-02 07:00","2018","12","02","07:00","4.2","","3.8","","98","","11","","23","","","M","97.73","","","","","","NA"
"2018-12-02 08:00","2018","12","02","08:00","4.5","","4.2","","98","","12","","18","","","M","97.66","","","","","","NA"
"2018-12-02 09:00","2018","12","02","09:00","4.9","","4.6","","98","","12","","21","","","M","97.61","","","","","","NA"
"2018-12-02 10:00","2018","12","02","10:00","5.2","","4.9","","98","","12","","10","","","M","97.61","","","","","","NA"
"2018-12-02 11:00","2018","12","02","11:00","5.6","","5.3","","98","","13","","13","","","M","97.53","","","","","","NA"
"2018-12-02 12:00","2018","12","02","12:00","6.4","","6.1","","98","","15","","9","","","M","97.47","","","","","","NA"
"2018-12-02 13:00","2018","12","02","13:00","6.9","","6.4","","97","","14","","7","","","M","97.39","","","","","","NA"
"2018-12-02 14:00","2018","12","02","14:00","7.6","","7.0","","96","","11","","5","","","M","97.36","","","","","","NA"
"2018-12-02 15:00","2018","12","02","15:00","9.4","","8.1","","92","","11","","5","","","M","97.33","","","","","","NA"
"2018-12-02 16:00","2018","12","02","16:00","9.6","","8.1","","90","","14","","9","","","M","97.32","","","","","","NA"
"2018-12-02 17:00","2018","12","02","17:00","6.6","","6.0","","96","","10","","4","","","M","97.29","","","","","","NA"
"2018-12-02 18:00","2018","12","02","18:00","6.0","","5.6","","98","","7","","4","","","M","97.27","","","","","","NA"
"2018-12-02 19:00","2018","12","02","19:00","5.4","","5.1","","98","","36","","4","","","M","97.25","","","","","","NA"
"2018-12-02 20:00","2018","12","02","20:00","7.3","","7.1","","99","","16","","8","","","M","97.31","","","","","","NA"
"2018-12-02 21:00","2018","12","02","21:00","8.1","","7.9","","98","","18","","7","","","M","97.30","","","","","","NA"
"2018-12-02 22:00","2018","12","02","22:00","5.8","","5.4","","98","","20","","6","","","M","97.29","","","","","","NA"
"2018-12-02 23:00","2018","12","02","23:00","6.1","","5.8","","98","","18","","4","","","M","97.28","","","","","","NA"
"2018-12-03 00:00","2018","12","03","00:00","6.9","","6.6","","99","","20","","11","","","M","97.30","","","","","","NA"
"2018-12-03 01:00","2018","12","03","01:00","7.1","","6.8","","98","","21","","13","","","M","97.25","","","","","","NA"
"2018-12-03 02:00","2018","12","03","02:00","7.0","","6.1","","95","","23","","13","","","M","97.30","","","","","","NA"
