"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-02-01 00:00","2019","02","01","00:00","-18.6","","-23.2","","68","","25","","18","","","M","100.16","","","","-28","","NA"
"2019-02-01 01:00","2019","02","01","01:00","-18.8","","-23.2","","68","","25","","18","","","M","100.17","","","","-28","","NA"
"2019-02-01 02:00","2019","02","01","02:00","-18.9","","-23.2","","69","","26","","17","","","M","100.19","","","","-28","","NA"
"2019-02-01 03:00","2019","02","01","03:00","-19.5","","-23.5","","71","","26","","11","","","M","100.20","","","","-27","","NA"
"2019-02-01 04:00","2019","02","01","04:00","-19.6","","-23.6","","71","","25","","15","","","M","100.21","","","","-29","","NA"
"2019-02-01 05:00","2019","02","01","05:00","-19.2","","-23.3","","71","","28","","12","","","M","100.22","","","","-27","","NA"
"2019-02-01 06:00","2019","02","01","06:00","-19.0","","-23.0","","71","","27","","10","","","M","100.24","","","","-26","","NA"
"2019-02-01 07:00","2019","02","01","07:00","-18.3","","-22.2","","72","","28","","6","","","M","100.26","","","","-23","","NA"
"2019-02-01 08:00","2019","02","01","08:00","-18.3","","-22.3","","72","","28","","5","","","M","100.31","","","","-22","","NA"
"2019-02-01 09:00","2019","02","01","09:00","-17.3","","-21.7","","69","","24","","4","","","M","100.33","","","","-20","","NA"
"2019-02-01 10:00","2019","02","01","10:00","-14.7","","-20.8","","61","","22","","8","","","M","100.37","","","","-20","","NA"
"2019-02-01 11:00","2019","02","01","11:00","-13.0","","-19.9","","57","","20","","11","","","M","100.39","","","","-19","","NA"
"2019-02-01 12:00","2019","02","01","12:00","-11.8","","-19.4","","54","","25","","8","","","M","100.38","","","","-17","","NA"
"2019-02-01 13:00","2019","02","01","13:00","-10.6","","-18.9","","51","","21","","6","","","M","100.32","","","","-14","","NA"
"2019-02-01 14:00","2019","02","01","14:00","-10.3","","-19.1","","49","","24","","7","","","M","100.28","","","","-14","","NA"
"2019-02-01 15:00","2019","02","01","15:00","-9.7","","-19.1","","47","","24","","5","","","M","100.25","","","","-13","","NA"
"2019-02-01 16:00","2019","02","01","16:00","-9.7","","-18.9","","47","","23","","10","","","M","100.27","","","","-15","","NA"
"2019-02-01 17:00","2019","02","01","17:00","-10.4","","-19.4","","48","","25","","9","","","M","100.29","","","","-15","","NA"
"2019-02-01 18:00","2019","02","01","18:00","-11.6","","-19.8","","51","","21","","9","","","M","100.30","","","","-17","","NA"
"2019-02-01 19:00","2019","02","01","19:00","-11.5","","-19.6","","51","","22","","8","","","M","100.29","","","","-16","","NA"
"2019-02-01 20:00","2019","02","01","20:00","-12.7","","-20.3","","53","","27","","7","","","M","100.31","","","","-17","","NA"
"2019-02-01 21:00","2019","02","01","21:00","-13.5","","-20.4","","56","","26","","8","","","M","100.27","","","","-19","","NA"
"2019-02-01 22:00","2019","02","01","22:00","-14.4","","-20.6","","60","","26","","8","","","M","100.27","","","","-20","","NA"
"2019-02-01 23:00","2019","02","01","23:00","-14.6","","-21.0","","59","","25","","13","","","M","100.22","","","","-22","","NA"
"2019-02-02 00:00","2019","02","02","00:00","-14.7","","-20.9","","60","","25","","5","","","M","100.16","","","","-18","","NA"
"2019-02-02 01:00","2019","02","02","01:00","-14.6","","-20.9","","59","","23","","8","","","M","100.09","","","","-20","","NA"
"2019-02-02 02:00","2019","02","02","02:00","-14.5","","-20.6","","60","","23","","9","","","M","100.05","","","","-20","","NA"
"2019-02-02 03:00","2019","02","02","03:00","-14.6","","-20.4","","62","","22","","11","","","M","100.03","","","","-21","","NA"
