"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-01-01 00:00","2017","01","01","00:00","-0.1","","-4.7","","71","","26","","18","","","M","98.27","","","","-5","","NA"
"2017-01-01 01:00","2017","01","01","01:00","0.2","","-4.5","","71","","27","","15","","","M","98.45","","","","","","NA"
"2017-01-01 02:00","2017","01","01","02:00","-0.2","","-4.8","","71","","25","","20","","","M","98.57","","","","-5","","NA"
"2017-01-01 03:00","2017","01","01","03:00","-0.2","","-4.8","","71","","27","","16","","","M","98.76","","","","-5","","NA"
"2017-01-01 04:00","2017","01","01","04:00","-0.3","","-4.8","","72","","25","","15","","","M","98.92","","","","-5","","NA"
"2017-01-01 05:00","2017","01","01","05:00","-0.5","","-4.8","","73","","26","","7","","","M","99.00","","","","-3","","NA"
"2017-01-01 06:00","2017","01","01","06:00","-0.5","","-4.8","","73","","26","","10","","","M","99.12","","","","-4","","NA"
"2017-01-01 07:00","2017","01","01","07:00","-0.4","","-4.8","","72","","25","","8","","","M","99.24","","","","-3","","NA"
"2017-01-01 08:00","2017","01","01","08:00","-0.9","","-5.3","","72","","22","","16","","","M","99.37","","","","-6","","NA"
"2017-01-01 09:00","2017","01","01","09:00","-1.3","","-6.3","","69","","24","","18","","","M","99.50","","","","-7","","NA"
"2017-01-01 10:00","2017","01","01","10:00","-0.5","","-6.3","","65","","24","","15","","","M","99.63","","","","-5","","NA"
"2017-01-01 11:00","2017","01","01","11:00","0.2","","-6.5","","61","","24","","14","","","M","99.72","","","","","","NA"
"2017-01-01 12:00","2017","01","01","12:00","0.5","","-6.6","","59","","24","","20","","","M","99.68","","","","","","NA"
"2017-01-01 13:00","2017","01","01","13:00","1.2","","-6.4","","57","","23","","16","","","M","99.68","","","","","","NA"
"2017-01-01 14:00","2017","01","01","14:00","1.5","","-6.6","","55","","21","","15","","","M","99.68","","","","","","NA"
"2017-01-01 15:00","2017","01","01","15:00","1.7","","-6.6","","54","","21","","13","","","M","99.76","","","","","","NA"
"2017-01-01 16:00","2017","01","01","16:00","1.5","","-6.8","","54","","24","","9","","","M","99.86","","","","","","NA"
"2017-01-01 17:00","2017","01","01","17:00","0.4","","-6.7","","59","","23","","3","","","M","99.93","","","","","","NA"
"2017-01-01 18:00","2017","01","01","18:00","-1.0","","-7.0","","64","","19","","8","","","M","100.03","","","","-4","","NA"
"2017-01-01 19:00","2017","01","01","19:00","-1.1","","-6.9","","65","","19","","7","","","M","100.09","","","","-4","","NA"
"2017-01-01 20:00","2017","01","01","20:00","-1.0","","-6.6","","66","","21","","7","","","M","100.13","","","","-4","","NA"
"2017-01-01 21:00","2017","01","01","21:00","-1.0","","-6.0","","69","","22","","7","","","M","100.18","","","","-4","","NA"
"2017-01-01 22:00","2017","01","01","22:00","-2.6","","-6.1","","77","","36","","3","","","M","100.24","","","","-4","","NA"
"2017-01-01 23:00","2017","01","01","23:00","-3.0","","-6.0","","80","","34","","1","","","M","100.24","","","","-3","","NA"
"2017-01-02 00:00","2017","01","02","00:00","-4.4","","-6.6","","85","","36","","6","","","M","100.24","","","","-7","","NA"
"2017-01-02 01:00","2017","01","02","01:00","-5.2","","-7.5","","84","","34","","5","","","M","100.29","","","","-7","","NA"
"2017-01-02 02:00","2017","01","02","02:00","-5.1","","-7.4","","84","","35","","4","","","M","100.30","","","","-7","","NA"
"2017-01-02 03:00","2017","01","02","03:00","-5.0","","-7.0","","86","","34","","5","","","M","100.34","","","","-7","","NA"
"2017-01-02 04:00","2017","01","02","04:00","-3.8","","-6.4","","82","","30","","2","","","M","100.32","","","","-5","","NA"
"2017-01-02 05:00","2017","01","02","05:00","-3.8","","-6.3","","83","","34","","3","","","M","100.29","","","","-5","","NA"
"2017-01-02 06:00","2017","01","02","06:00","-5.3","","-7.6","","84","","35","","8","","","M","100.33","","","","-9","","NA"
"2017-01-02 07:00","2017","01","02","07:00","-3.5","","-5.7","","85","","2","","9","","","M","100.33","","","","-7","","NA"
"2017-01-02 08:00","2017","01","02","08:00","-2.1","","-3.4","","91","","5","","12","","","M","100.34","","","","-6","","NA"
"2017-01-02 09:00","2017","01","02","09:00","-0.5","","-2.3","","88","","7","","12","","","M","100.32","","","","-4","","NA"
"2017-01-02 10:00","2017","01","02","10:00","1.2","","-2.9","","74","","8","","14","","","M","100.31","","","","","","NA"
