"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-04-01 00:00","2013","04","01","00:00","5.6","","4.0","","89","","26","","4","","12.9","","97.72","","","","","","Cloudy"
"2013-04-01 01:00","2013","04","01","01:00","5.5","","3.4","","86","","24","","9","","12.9","","97.73","","","","","","Cloudy"
"2013-04-01 02:00","2013","04","01","02:00","4.7","","2.0","","83","","27","","9","","16.1","","97.74","","","","","","Cloudy"
"2013-04-01 03:00","2013","04","01","03:00","1.6","","-1.0","","83","","33","","22","","19.3","","97.79","","","","","","Cloudy"
"2013-04-01 04:00","2013","04","01","04:00","1.1","","-3.5","","71","","32","","30","","19.3","","97.90","","","","","","Cloudy"
"2013-04-01 05:00","2013","04","01","05:00","0.3","","-5.4","","66","","29","","20","","24.1","","97.98","","","","","","Mostly Cloudy"
"2013-04-01 06:00","2013","04","01","06:00","-0.9","","-8.2","","58","","28","","30","","24.1","","98.11","","","","-8","","Mainly Clear"
"2013-04-01 07:00","2013","04","01","07:00","-1.0","","-8.7","","56","","28","","17","","24.1","","98.19","","","","-6","","Mainly Clear"
"2013-04-01 08:00","2013","04","01","08:00","-1.0","","-9.5","","52","","29","","22","","24.1","","98.27","","","","-7","","Mainly Clear"
"2013-04-01 09:00","2013","04","01","09:00","-0.6","","-9.2","","52","","29","","28","","24.1","","98.29","","","","-7","","Mostly Cloudy"
"2013-04-01 10:00","2013","04","01","10:00","-0.3","","-9.5","","50","","28","","28","","24.1","","98.37","","","","-7","","Mostly Cloudy"
"2013-04-01 11:00","2013","04","01","11:00","0.2","","-9.6","","48","","28","","26","","24.1","","98.46","","","","","","Mostly Cloudy"
"2013-04-01 12:00","2013","04","01","12:00","0.6","","-10.1","","45","","29","","33","","24.1","","98.53","","","","","","Mostly Cloudy"
"2013-04-01 13:00","2013","04","01","13:00","-0.1","","-8.9","","51","","31","","30","","24.1","","98.61","","","","-7","","Mostly Cloudy"
"2013-04-01 14:00","2013","04","01","14:00","-0.2","","-10.5","","46","","28","","32","","24.1","","98.71","","","","-7","","Mostly Cloudy"
"2013-04-01 15:00","2013","04","01","15:00","-0.2","","-10.3","","46","","30","","32","","24.1","","98.79","","","","-7","","Mostly Cloudy"
"2013-04-01 16:00","2013","04","01","16:00","-0.1","","-11.0","","44","","30","","30","","24.1","","98.82","","","","-7","","Mostly Cloudy"
"2013-04-01 17:00","2013","04","01","17:00","-0.8","","-10.7","","47","","32","","26","","24.1","","98.88","","","","-7","","Mostly Cloudy"
"2013-04-01 18:00","2013","04","01","18:00","-1.6","","-9.3","","56","","28","","22","","24.1","","98.92","","","","-8","","Mostly Cloudy"
"2013-04-01 19:00","2013","04","01","19:00","-3.1","","-6.7","","76","","30","","15","","16.1","","98.96","","","","-8","","Mostly Cloudy"
"2013-04-01 20:00","2013","04","01","20:00","-3.0","","-9.6","","60","","29","","15","","24.1","","99.00","","","","-8","","Mostly Cloudy"
"2013-04-01 21:00","2013","04","01","21:00","-3.5","","-10.0","","61","","29","","20","","24.1","","99.04","","","","-10","","Mainly Clear"
"2013-04-01 22:00","2013","04","01","22:00","-3.8","","-10.1","","62","","29","","17","","24.1","","99.05","","","","-10","","Mainly Clear"
"2013-04-01 23:00","2013","04","01","23:00","-4.2","","-9.6","","66","","28","","17","","24.1","","99.03","","","","-10","","Mostly Cloudy"
"2013-04-02 00:00","2013","04","02","00:00","-4.4","","-9.1","","70","","28","","15","","24.1","","99.04","","","","-10","","Mainly Clear"
"2013-04-02 01:00","2013","04","02","01:00","-4.8","","-9.0","","72","","26","","15","","24.1","","99.05","","","","-10","","Mainly Clear"
"2013-04-02 02:00","2013","04","02","02:00","-5.0","","-8.8","","75","","28","","17","","12.9","","99.03","","","","-11","","Snow"
"2013-04-02 03:00","2013","04","02","03:00","-5.6","","-9.1","","76","","27","","11","","24.1","","99.01","","","","-10","","Mainly Clear"
"2013-04-02 04:00","2013","04","02","04:00","-5.8","","-10.3","","70","","27","","13","","24.1","","99.02","","","","-11","","Mainly Clear"
"2013-04-02 05:00","2013","04","02","05:00","-5.8","","-11.4","","65","","28","","17","","24.1","","99.06","","","","-12","","Mainly Clear"
"2013-04-02 06:00","2013","04","02","06:00","-6.2","","-12.1","","63","","29","","13","","24.1","","99.14","","","","-12","","Mainly Clear"
"2013-04-02 07:00","2013","04","02","07:00","-5.5","","-11.8","","61","","27","","15","","24.1","","99.20","","","","-11","","Mainly Clear"
"2013-04-02 08:00","2013","04","02","08:00","-4.3","","-12.1","","54","","28","","20","","24.1","","99.25","","","","-11","","Mainly Clear"
"2013-04-02 09:00","2013","04","02","09:00","-3.3","","-11.6","","53","","28","","20","","24.1","","99.26","","","","-9","","Mostly Cloudy"
"2013-04-02 10:00","2013","04","02","10:00","-2.1","","-11.3","","49","","28","","20","","24.1","","99.26","","","","-8","","Mostly Cloudy"
"2013-04-02 11:00","2013","04","02","11:00","-0.9","","-10.1","","50","","30","","17","","24.1","","99.24","","","","-6","","Snow Showers"
"2013-04-02 12:00","2013","04","02","12:00","-0.6","","-9.2","","52","","27","","22","","19.3","","99.22","","","","-6","","Snow Showers"
"2013-04-02 13:00","2013","04","02","13:00","-1.2","","-3.6","","84","","27","","15","","19.3","","99.21","","","","-6","","Snow Showers"
"2013-04-02 14:00","2013","04","02","14:00","0.7","","-5.9","","61","","27","","20","","19.3","","99.21","","","","","","Snow Showers"
"2013-04-02 15:00","2013","04","02","15:00","1.3","","-9.0","","46","","29","","33","","24.1","","99.21","","","","","","Mostly Cloudy"
"2013-04-02 16:00","2013","04","02","16:00","0.6","","-10.2","","44","","28","","20","","24.1","","99.28","","","","","","Mostly Cloudy"
"2013-04-02 17:00","2013","04","02","17:00","-0.1","","-9.9","","48","","29","","19","","24.1","","99.36","","","","-5","","Mostly Cloudy"
"2013-04-02 18:00","2013","04","02","18:00","-0.3","","-10.8","","45","","28","","26","","24.1","","99.38","","","","-6","","Mostly Cloudy"
"2013-04-02 19:00","2013","04","02","19:00","-1.6","","-8.5","","59","","30","","15","","24.1","","99.43","","","","-6","","Mainly Clear"
"2013-04-02 20:00","2013","04","02","20:00","-2.0","","-8.1","","63","","27","","15","","24.1","","99.49","","","","-7","","Mainly Clear"
"2013-04-02 21:00","2013","04","02","21:00","-2.5","","-8.0","","66","","27","","9","","24.1","","99.54","","","","-6","","Clear"
"2013-04-02 22:00","2013","04","02","22:00","-2.8","","-7.7","","69","","28","","17","","24.1","","99.52","","","","-8","","Mainly Clear"
