"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-10-01 00:00","2015","10","01","00:00","6.9","","1.0","","66","","2","","11","","24.1","","100.15","","","","","","NA"
"2015-10-01 01:00","2015","10","01","01:00","6.2","","1.2","","70","","1","","13","","24.1","","100.14","","","","","","Clear"
"2015-10-01 02:00","2015","10","01","02:00","5.6","","1.0","","72","","2","","12","","24.1","","100.18","","","","","","NA"
"2015-10-01 03:00","2015","10","01","03:00","5.1","","0.9","","74","","1","","15","","24.1","","100.20","","","","","","NA"
"2015-10-01 04:00","2015","10","01","04:00","4.5","","0.5","","75","","1","","14","","24.1","","100.20","","","","","","Clear"
"2015-10-01 05:00","2015","10","01","05:00","4.2","","0.4","","76","","2","","15","","24.1","","100.24","","","","","","NA"
"2015-10-01 06:00","2015","10","01","06:00","3.7","","0.1","","77","","1","","14","","24.1","","100.28","","","","","","NA"
"2015-10-01 07:00","2015","10","01","07:00","4.1","","0.1","","75","","2","","16","","24.1","","100.34","","","","","","Mainly Clear"
"2015-10-01 08:00","2015","10","01","08:00","6.2","","1.0","","69","","4","","17","","24.1","","100.40","","","","","","NA"
"2015-10-01 09:00","2015","10","01","09:00","8.3","","1.5","","62","","3","","22","","24.1","","100.43","","","","","","NA"
"2015-10-01 10:00","2015","10","01","10:00","9.7","","1.1","","55","","6","","24","","24.1","","100.42","","","","","","Mainly Clear"
"2015-10-01 11:00","2015","10","01","11:00","10.7","","0.7","","50","","4","","17","","24.1","","100.40","","","","","","NA"
"2015-10-01 12:00","2015","10","01","12:00","12.3","","-0.2","","42","","3","","30","","24.1","","100.42","","","","","","NA"
"2015-10-01 13:00","2015","10","01","13:00","13.2","","0.0","","40","","3","","23","","24.1","","100.37","","","","","","Mainly Clear"
"2015-10-01 14:00","2015","10","01","14:00","14.4","","-0.8","","35","","6","","21","","24.1","","100.34","","","","","","NA"
"2015-10-01 15:00","2015","10","01","15:00","14.9","","0.4","","37","","5","","19","","24.1","","100.34","","","","","","NA"
"2015-10-01 16:00","2015","10","01","16:00","14.7","","-0.5","","35","","7","","24","","24.1","","100.33","","","","","","Clear"
"2015-10-01 17:00","2015","10","01","17:00","14.2","","-0.2","","37","","5","","18","","24.1","","100.36","","","","","","NA"
"2015-10-01 18:00","2015","10","01","18:00","12.6","","0.1","","42","","5","","15","","24.1","","100.44","","","","","","NA"
"2015-10-01 19:00","2015","10","01","19:00","10.6","","0.4","","49","","4","","11","","24.1","","100.50","","","","","","Clear"
