"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-04-01 00:00","2018","04","01","00:00","1.1","","-3.4","","72","","29","","35","","","M","98.63","","","","","","NA"
"2018-04-01 01:00","2018","04","01","01:00","-0.6","","-5.4","","70","","29","","28","","","M","98.76","","","","-7","","NA"
"2018-04-01 02:00","2018","04","01","02:00","-1.7","","-8.3","","61","","31","","31","","","M","98.93","","","","-9","","NA"
"2018-04-01 03:00","2018","04","01","03:00","-2.1","","-8.9","","60","","31","","29","","","M","99.02","","","","-9","","NA"
"2018-04-01 04:00","2018","04","01","04:00","-2.4","","-9.4","","59","","31","","17","","","M","99.15","","","","-8","","NA"
"2018-04-01 05:00","2018","04","01","05:00","-3.4","","-11.6","","53","","32","","25","","","M","99.27","","","","-10","","NA"
"2018-04-01 06:00","2018","04","01","06:00","-3.6","","-10.5","","59","","31","","18","","","M","99.36","","","","-9","","NA"
"2018-04-01 07:00","2018","04","01","07:00","-3.1","","-10.2","","58","","28","","14","","","M","99.44","","","","-8","","NA"
"2018-04-01 08:00","2018","04","01","08:00","-2.3","","-9.3","","59","","29","","18","","","M","99.50","","","","-8","","NA"
"2018-04-01 09:00","2018","04","01","09:00","-1.5","","-8.7","","58","","29","","17","","","M","99.53","","","","-7","","NA"
"2018-04-01 10:00","2018","04","01","10:00","-0.1","","-9.1","","51","","31","","15","","","M","99.59","","","","-5","","NA"
"2018-04-01 11:00","2018","04","01","11:00","0.3","","-9.9","","47","","30","","18","","","M","99.62","","","","","","NA"
"2018-04-01 12:00","2018","04","01","12:00","0.9","","-10.8","","41","","28","","23","","","M","99.58","","","","","","NA"
"2018-04-01 13:00","2018","04","01","13:00","0.7","","-11.6","","40","","27","","14","","","M","99.58","","","","","","NA"
"2018-04-01 14:00","2018","04","01","14:00","2.0","","-10.3","","40","","24","","20","","","M","99.57","","","","","","NA"
"2018-04-01 15:00","2018","04","01","15:00","1.2","","-11.0","","40","","28","","17","","","M","99.54","","","","","","NA"
"2018-04-01 16:00","2018","04","01","16:00","1.5","","-10.7","","40","","26","","16","","","M","99.54","","","","","","NA"
