"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-12-01 00:00","2015","12","01","00:00","-1.0","","-3.4","","84","","4","","7","","24.1","","99.91","","","","-4","","NA"
"2015-12-01 01:00","2015","12","01","01:00","-0.5","","-2.9","","84","","8","","12","","24.1","","99.84","","","","-4","","Mostly Cloudy"
"2015-12-01 02:00","2015","12","01","02:00","0.4","","-2.0","","84","","9","","18","","24.1","","99.74","","","","","","NA"
"2015-12-01 03:00","2015","12","01","03:00","0.8","","-1.3","","86","","9","","11","","19.3","","99.70","","","","","","NA"
"2015-12-01 04:00","2015","12","01","04:00","1.1","","-0.7","","88","","8","","12","","19.3","","99.61","","","","","","Cloudy"
"2015-12-01 05:00","2015","12","01","05:00","1.5","","-0.1","","89","","10","","16","","19.3","","99.52","","","","","","NA"
"2015-12-01 06:00","2015","12","01","06:00","1.3","","0.0","","91","","9","","17","","8.1","","99.45","","","","","","Drizzle"
"2015-12-01 07:00","2015","12","01","07:00","1.5","","0.6","","94","","9","","21","","4.0","","99.34","","","","","","Drizzle,Fog"
"2015-12-01 08:00","2015","12","01","08:00","1.8","","1.2","","96","","9","","14","","2.4","","99.36","","","","","","Drizzle,Fog"
"2015-12-01 09:00","2015","12","01","09:00","2.6","","2.2","","97","","10","","14","","1.2","","99.32","","","","","","Drizzle,Fog"
"2015-12-01 10:00","2015","12","01","10:00","3.1","","2.7","","97","","10","","16","","1.0","","99.19","","","","","","Drizzle,Fog"
"2015-12-01 11:00","2015","12","01","11:00","4.2","","3.9","","98","","10","","16","","0.4","","99.14","","","","","","Drizzle,Fog"
"2015-12-01 12:00","2015","12","01","12:00","5.4","","4.8","","96","","11","","21","","4.8","","99.01","","","","","","Fog"
"2015-12-01 13:00","2015","12","01","13:00","5.9","","5.0","","94","","12","","17","","6.4","","98.90","","","","","","Fog"
"2015-12-01 14:00","2015","12","01","14:00","5.9","","5.0","","94","","11","","19","","4.0","","98.81","","","","","","Drizzle,Fog"
"2015-12-01 15:00","2015","12","01","15:00","6.0","","5.4","","96","","10","","16","","2.4","","98.73","","","","","","Drizzle,Fog"
"2015-12-01 16:00","2015","12","01","16:00","6.2","","5.8","","97","","13","","15","","1.2","","98.72","","","","","","Drizzle,Fog"
"2015-12-01 17:00","2015","12","01","17:00","6.3","","5.9","","97","","11","","10","","1.2","","98.66","","","","","","Rain,Fog"
"2015-12-01 18:00","2015","12","01","18:00","6.6","","6.3","","98","","12","","10","","1.2","","98.65","","","","","","Rain,Fog"
"2015-12-01 19:00","2015","12","01","19:00","6.8","","6.5","","98","","11","","7","","1.2","","98.63","","","","","","Rain,Fog"
"2015-12-01 20:00","2015","12","01","20:00","6.9","","6.6","","98","","36","","1","","3.2","","98.63","","","","","","Fog"
"2015-12-01 21:00","2015","12","01","21:00","7.0","","6.7","","98","","36","","3","","1.2","","98.61","","","","","","Drizzle,Fog"
"2015-12-01 22:00","2015","12","01","22:00"
"2015-12-01 23:00","2015","12","01","23:00","7.1","","6.8","","98","","29","","5","","1.2","","98.58","","","","","","Fog"
"2015-12-02 00:00","2015","12","02","00:00","7.2","","6.9","","98","","24","","4","","4.8","","98.61","","","","","","Fog"
"2015-12-02 01:00","2015","12","02","01:00","7.1","","6.7","","97","","29","","11","","16.1","","98.67","","","","","","Mostly Cloudy"
"2015-12-02 02:00","2015","12","02","02:00","6.8","","5.6","","92","","30","","8","","24.1","","98.69","","","","","","NA"
"2015-12-02 03:00","2015","12","02","03:00","5.8","","4.0","","88","","30","","5","","24.1","","98.70","","","","","","NA"
"2015-12-02 04:00","2015","12","02","04:00","5.7","","3.1","","83","","29","","14","","24.1","","98.71","","","","","","Mostly Cloudy"
"2015-12-02 05:00","2015","12","02","05:00","4.0","","0.9","","80","","30","","12","","24.1","","98.68","","","","","","NA"
"2015-12-02 06:00","2015","12","02","06:00","3.5","","0.6","","81","","31","","7","","24.1","","98.71","","","","","","NA"
"2015-12-02 07:00","2015","12","02","07:00","2.8","","0.0","","82","","36","","1","","24.1","","98.72","","","","","","Mostly Cloudy"
"2015-12-02 08:00","2015","12","02","08:00","2.4","","0.3","","86","","20","","4","","20.9","","98.76","","","","","","NA"
"2015-12-02 09:00","2015","12","02","09:00","2.4","","0.5","","87","","36","","3","","22.5","","98.77","","","","","","NA"
"2015-12-02 10:00","2015","12","02","10:00","4.0","","0.2","","76","","23","","5","","22.5","","98.74","","","","","","Mostly Cloudy"
"2015-12-02 11:00","2015","12","02","11:00","4.6","","-0.8","","68","","36","","4","","24.1","","98.67","","","","","","NA"
"2015-12-02 12:00","2015","12","02","12:00","5.2","","0.6","","72","","34","","7","","24.1","","98.50","","","","","","NA"
"2015-12-02 13:00","2015","12","02","13:00","5.8","","1.4","","73","","35","","13","","24.1","","98.39","","","","","","Mainly Clear"
"2015-12-02 14:00","2015","12","02","14:00","6.3","","0.8","","68","","36","","13","","24.1","","98.31","","","","","","NA"
"2015-12-02 15:00","2015","12","02","15:00","5.8","","0.4","","68","","36","","19","","24.1","","98.29","","","","","","NA"
"2015-12-02 16:00","2015","12","02","16:00","5.4","","0.6","","71","","34","","8","","24.1","","98.39","","","","","","Mostly Cloudy"
"2015-12-02 17:00","2015","12","02","17:00","4.7","","-0.5","","69","","3","","9","","24.1","","98.42","","","","","","NA"
"2015-12-02 18:00","2015","12","02","18:00","3.6","","-0.6","","74","","36","","9","","24.1","","98.40","","","","","","NA"
"2015-12-02 19:00","2015","12","02","19:00","2.9","","-0.6","","78","","32","","5","","24.1","","98.43","","","","","","Mainly Clear"
"2015-12-02 20:00","2015","12","02","20:00","3.0","","-0.5","","78","","25","","5","","24.1","","98.51","","","","","","NA"
"2015-12-02 21:00","2015","12","02","21:00","2.3","","-0.6","","81","","28","","4","","24.1","","98.53","","","","","","NA"
"2015-12-02 22:00","2015","12","02","22:00","1.8","","-0.6","","84","","29","","5","","24.1","","98.49","","","","","","Mainly Clear"
"2015-12-02 23:00","2015","12","02","23:00","2.1","","-0.7","","82","","31","","12","","24.1","","98.52","","","","","","NA"
"2015-12-03 00:00","2015","12","03","00:00","1.7","","-0.9","","83","","31","","7","","24.1","","98.54","","","","","","NA"
"2015-12-03 01:00","2015","12","03","01:00","1.6","","-0.8","","84","","32","","4","","24.1","","98.56","","","","","","Mostly Cloudy"
"2015-12-03 02:00","2015","12","03","02:00","2.3","","-0.5","","82","","31","","8","","19.3","","98.59","","","","","","NA"
"2015-12-03 03:00","2015","12","03","03:00","2.7","","0.1","","83","","30","","9","","19.3","","98.63","","","","","","NA"
"2015-12-03 04:00","2015","12","03","04:00","2.7","","0.4","","85","","29","","8","","19.3","","98.66","","","","","","Cloudy"
"2015-12-03 05:00","2015","12","03","05:00","2.9","","0.3","","83","","30","","10","","19.3","","98.71","","","","","","NA"
"2015-12-03 06:00","2015","12","03","06:00","2.9","","0.3","","83","","29","","13","","19.3","","98.80","","","","","","NA"
"2015-12-03 07:00","2015","12","03","07:00","2.4","","0.1","","85","","29","","9","","24.1","","98.91","","","","","","Mostly Cloudy"
"2015-12-03 08:00","2015","12","03","08:00","2.1","","-0.2","","85","","27","","10","","24.1","","98.99","","","","","","NA"
"2015-12-03 09:00","2015","12","03","09:00","2.8","","0.0","","82","","28","","12","","24.1","","99.06","","","","","","NA"
"2015-12-03 10:00","2015","12","03","10:00","4.4","","0.2","","74","","32","","22","","24.1","","99.12","","","","","","Mostly Cloudy"
"2015-12-03 11:00","2015","12","03","11:00","5.3","","0.3","","70","","32","","21","","22.5","","99.18","","","","","","Rain Showers"
"2015-12-03 12:00","2015","12","03","12:00","5.5","","0.7","","71","","32","","17","","22.5","","99.19","","","","","","Rain Showers"
"2015-12-03 13:00","2015","12","03","13:00","4.2","","1.4","","82","","32","","21","","22.5","","99.27","","","","","","Rain Showers"
"2015-12-03 14:00","2015","12","03","14:00","4.4","","0.7","","77","","30","","17","","22.5","","99.36","","","","","","Rain Showers"
"2015-12-03 15:00","2015","12","03","15:00","4.4","","0.6","","76","","32","","16","","22.5","","99.44","","","","","","Rain Showers"
"2015-12-03 16:00","2015","12","03","16:00","4.1","","0.3","","76","","33","","17","","24.1","","99.54","","","","","","Mostly Cloudy"
"2015-12-03 17:00","2015","12","03","17:00","4.1","","-1.5","","67","","32","","19","","24.1","","99.64","","","","","","NA"
"2015-12-03 18:00","2015","12","03","18:00","3.8","","-1.2","","70","","28","","8","","24.1","","99.73","","","","","","NA"
"2015-12-03 19:00","2015","12","03","19:00","3.6","","-0.4","","75","","28","","11","","22.5","","99.80","","","","","","Mostly Cloudy"
"2015-12-03 20:00","2015","12","03","20:00","3.7","","0.1","","77","","25","","10","","24.1","","99.88","","","","","","Rain"
"2015-12-03 21:00","2015","12","03","21:00","3.6","","-1.4","","70","","29","","17","","24.1","","99.94","","","","","","NA"
"2015-12-03 22:00","2015","12","03","22:00","3.3","","-0.7","","75","","25","","9","","24.1","","99.95","","","","","","Mostly Cloudy"
"2015-12-03 23:00","2015","12","03","23:00","3.5","","0.0","","78","","23","","12","","24.1","","99.95","","","","","","NA"
"2015-12-04 00:00","2015","12","04","00:00","4.0","","-1.2","","69","","26","","14","","24.1","","99.98","","","","","","NA"
"2015-12-04 01:00","2015","12","04","01:00","4.2","","-1.0","","69","","26","","11","","24.1","","99.94","","","","","","Mostly Cloudy"
