"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-04-01 00:00","2017","04","01","00:00","1.2","","0.3","","94","","1","","16","","","M","98.68","","","","","","NA"
"2017-04-01 01:00","2017","04","01","01:00","1.2","","-0.1","","91","","36","","19","","","M","98.75","","","","","","NA"
"2017-04-01 02:00","2017","04","01","02:00","1.1","","-0.2","","91","","1","","16","","","M","98.78","","","","","","NA"
"2017-04-01 03:00","2017","04","01","03:00","1.1","","-0.2","","91","","36","","14","","","M","98.85","","","","","","NA"
"2017-04-01 04:00","2017","04","01","04:00","0.9","","-0.4","","91","","36","","15","","","M","98.93","","","","","","NA"
"2017-04-01 05:00","2017","04","01","05:00","1.0","","-0.5","","90","","35","","12","","","M","99.01","","","","","","NA"
"2017-04-01 06:00","2017","04","01","06:00","1.1","","-0.7","","88","","35","","16","","","M","99.10","","","","","","NA"
"2017-04-01 07:00","2017","04","01","07:00","1.3","","-0.6","","87","","36","","13","","","M","99.15","","","","","","NA"
"2017-04-01 08:00","2017","04","01","08:00","1.8","","-0.1","","87","","34","","18","","","M","99.27","","","","","","NA"
"2017-04-01 09:00","2017","04","01","09:00","2.7","","-0.1","","82","","34","","18","","","M","99.32","","","","","","NA"
"2017-04-01 10:00","2017","04","01","10:00","4.0","","0.5","","78","","33","","18","","","M","99.34","","","","","","NA"
"2017-04-01 11:00","2017","04","01","11:00","5.5","","0.3","","69","","35","","17","","","M","99.33","","","","","","NA"
"2017-04-01 12:00","2017","04","01","12:00","6.2","","0.5","","67","","36","","21","","","M","99.32","","","","","","NA"
"2017-04-01 13:00","2017","04","01","13:00","6.7","","0.8","","66","","31","","14","","","M","99.37","","","","","","NA"
"2017-04-01 14:00","2017","04","01","14:00","8.5","","2.1","","64","","34","","18","","","M","99.32","","","","","","NA"
