"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-06-01 00:00","2015","06","01","00:00","9.0","","4.1","","71","","5","","13","","24.1","","99.90","","","","","","NA"
"2015-06-01 01:00","2015","06","01","01:00","9.1","","4.5","","73","","2","","12","","24.1","","99.84","","","","","","Mostly Cloudy"
"2015-06-01 02:00","2015","06","01","02:00","8.9","","5.1","","77","","35","","13","","24.1","","99.84","","","","","","NA"
"2015-06-01 03:00","2015","06","01","03:00","8.7","","4.5","","75","","36","","15","","24.1","","99.79","","","","","","NA"
"2015-06-01 04:00","2015","06","01","04:00","8.4","","4.6","","77","","35","","18","","24.1","","99.78","","","","","","Mostly Cloudy"
"2015-06-01 05:00","2015","06","01","05:00","8.3","","4.2","","75","","1","","17","","24.1","","99.81","","","","","","NA"
"2015-06-01 06:00","2015","06","01","06:00","8.5","","4.5","","76","","36","","14","","24.1","","99.87","","","","","","NA"
"2015-06-01 07:00","2015","06","01","07:00","9.2","","5.0","","75","","36","","14","","24.1","","99.88","","","","","","Mostly Cloudy"
"2015-06-01 08:00","2015","06","01","08:00","10.9","","5.5","","69","","4","","16","","24.1","","99.91","","","","","","NA"
"2015-06-01 09:00","2015","06","01","09:00","12.4","","6.5","","67","","2","","19","","24.1","","99.89","","","","","","NA"
"2015-06-01 10:00","2015","06","01","10:00","13.2","","7.5","","68","","3","","16","","24.1","","99.90","","","","","","Mostly Cloudy"
"2015-06-01 11:00","2015","06","01","11:00","14.3","","8.1","","66","","6","","17","","24.1","","99.88","","","","","","NA"
"2015-06-01 12:00","2015","06","01","12:00","14.7","","7.6","","62","","7","","12","","24.1","","99.91","","","","","","NA"
"2015-06-01 13:00","2015","06","01","13:00","15.0","","7.6","","61","","4","","6","","24.1","","99.88","","","","","","Cloudy"
"2015-06-01 14:00","2015","06","01","14:00","16.1","","8.7","","61","","5","","13","","24.1","","99.85","","","","","","NA"
"2015-06-01 15:00","2015","06","01","15:00","17.1","","8.1","","55","","6","","14","","24.1","","99.82","","","","","","NA"
"2015-06-01 16:00","2015","06","01","16:00","16.6","","8.6","","59","","11","","7","","24.1","","99.81","","","","","","Mostly Cloudy"
"2015-06-01 17:00","2015","06","01","17:00","15.4","","8.9","","65","","14","","11","","24.1","","99.82","","","","","","NA"
"2015-06-01 18:00","2015","06","01","18:00","14.5","","8.3","","66","","16","","11","","24.1","","99.87","","","","","","NA"
"2015-06-01 19:00","2015","06","01","19:00","13.5","","8.2","","70","","18","","10","","24.1","","99.88","","","","","","Mostly Cloudy"
"2015-06-01 20:00","2015","06","01","20:00","12.9","","8.2","","73","","22","","5","","24.1","","99.88","","","","","","NA"
"2015-06-01 21:00","2015","06","01","21:00","12.6","","7.9","","73","","17","","7","","24.1","","99.91","","","","","","NA"
"2015-06-01 22:00","2015","06","01","22:00","12.2","","7.9","","75","","25","","4","","24.1","","99.90","","","","","","Mostly Cloudy"
"2015-06-01 23:00","2015","06","01","23:00","10.8","","8.1","","83","","30","","3","","24.1","","99.89","","","","","","NA"
"2015-06-02 00:00","2015","06","02","00:00","9.6","","8.1","","90","","34","","5","","24.1","","99.87","","","","","","NA"
"2015-06-02 01:00","2015","06","02","01:00","9.3","","7.4","","88","","5","","4","","24.1","","99.86","","","","","","Mainly Clear"
"2015-06-02 02:00","2015","06","02","02:00","8.3","","7.2","","93","","36","","2","","24.1","","99.85","","","","","","NA"
"2015-06-02 03:00","2015","06","02","03:00","8.2","","7.0","","92","","35","","4","","24.1","","99.86","","","","","","NA"
"2015-06-02 04:00","2015","06","02","04:00","8.0","","6.8","","92","","35","","3","","24.1","","99.86","","","","","","Mainly Clear"
"2015-06-02 05:00","2015","06","02","05:00","7.7","","6.5","","92","","1","","4","","24.1","","99.89","","","","","","NA"
"2015-06-02 06:00","2015","06","02","06:00","9.8","","7.9","","88","","3","","7","","24.1","","99.91","","","","","","NA"
"2015-06-02 07:00","2015","06","02","07:00","11.8","","8.3","","79","","5","","9","","24.1","","99.92","","","","","","Mainly Clear"
"2015-06-02 08:00","2015","06","02","08:00","13.1","","8.4","","73","","3","","9","","24.1","","99.97","","","","","","NA"
"2015-06-02 09:00","2015","06","02","09:00","15.0","","8.5","","65","","6","","11","","24.1","","99.97","","","","","","NA"
"2015-06-02 10:00","2015","06","02","10:00","15.8","","8.1","","60","","7","","9","","24.1","","99.94","","","","","","Mainly Clear"
"2015-06-02 11:00","2015","06","02","11:00","16.8","","8.6","","58","","34","","4","","24.1","","99.90","","","","","","NA"
"2015-06-02 12:00","2015","06","02","12:00","18.4","","10.1","","58","","15","","10","","24.1","","99.88","","","","","","NA"
"2015-06-02 13:00","2015","06","02","13:00","17.4","","9.1","","58","","16","","14","","24.1","","99.85","","","","","","Mainly Clear"
"2015-06-02 14:00","2015","06","02","14:00","17.3","","9.3","","59","","17","","13","","24.1","","99.84","","","","","","NA"
"2015-06-02 15:00","2015","06","02","15:00","18.4","","10.3","","59","","13","","10","","24.1","","99.81","","","","","","NA"
"2015-06-02 16:00","2015","06","02","16:00","18.5","","9.1","","54","","16","","17","","24.1","","99.77","","","","","","Mainly Clear"
"2015-06-02 17:00","2015","06","02","17:00","18.6","","10.0","","57","","19","","12","","24.1","","99.74","","","","","","NA"
"2015-06-02 18:00","2015","06","02","18:00","18.2","","7.7","","50","","17","","10","","24.1","","99.73","","","","","","NA"
"2015-06-02 19:00","2015","06","02","19:00","16.3","","6.5","","52","","15","","16","","24.1","","99.80","","","","","","Mainly Clear"
"2015-06-02 20:00","2015","06","02","20:00","13.6","","7.2","","65","","13","","12","","24.1","","99.87","","","","","","NA"
"2015-06-02 21:00","2015","06","02","21:00","11.9","","6.9","","71","","10","","9","","24.1","","99.93","","","","","","NA"
"2015-06-02 22:00","2015","06","02","22:00","11.1","","6.9","","75","","8","","8","","24.1","","99.93","","","","","","Clear"
"2015-06-02 23:00","2015","06","02","23:00","10.7","","6.5","","75","","11","","10","","24.1","","99.97","","","","","","NA"
"2015-06-03 00:00","2015","06","03","00:00","9.8","","6.4","","79","","5","","4","","24.1","","99.97","","","","","","NA"
"2015-06-03 01:00","2015","06","03","01:00","9.1","","6.2","","82","","8","","3","","24.1","","99.95","","","","","","Clear"
"2015-06-03 02:00","2015","06","03","02:00","8.9","","6.4","","84","","36","","2","","24.1","","99.94","","","","","","NA"
"2015-06-03 03:00","2015","06","03","03:00","7.9","","6.1","","88","","2","","3","","24.1","","99.94","","","","","","NA"
"2015-06-03 04:00","2015","06","03","04:00","7.6","","5.9","","89","","36","","3","","24.1","","99.95","","","","","","Clear"
"2015-06-03 05:00","2015","06","03","05:00","7.3","","5.6","","89","","2","","3","","24.1","","100.00","","","","","","NA"
"2015-06-03 06:00","2015","06","03","06:00","9.7","","6.8","","82","","10","","7","","24.1","","100.04","","","","","","NA"
"2015-06-03 07:00","2015","06","03","07:00","11.9","","7.7","","75","","13","","8","","24.1","","100.04","","","","","","Clear"
"2015-06-03 08:00","2015","06","03","08:00","13.7","","7.7","","67","","13","","9","","24.1","","100.08","","","","","","NA"
"2015-06-03 09:00","2015","06","03","09:00","15.2","","6.8","","57","","12","","17","","24.1","","100.06","","","","","","NA"
"2015-06-03 10:00","2015","06","03","10:00","16.1","","5.2","","48","","9","","16","","24.1","","100.02","","","","","","Clear"
"2015-06-03 11:00","2015","06","03","11:00","17.3","","5.0","","44","","12","","9","","24.1","","100.01","","","","","","NA"
"2015-06-03 12:00","2015","06","03","12:00","17.7","","4.4","","41","","13","","21","","24.1","","99.96","","","","","","NA"
"2015-06-03 13:00","2015","06","03","13:00","18.0","","4.7","","41","","14","","19","","24.1","","99.89","","","","","","Mainly Clear"
"2015-06-03 14:00","2015","06","03","14:00","18.5","","4.8","","40","","10","","12","","24.1","","99.83","","","","","","NA"
"2015-06-03 15:00","2015","06","03","15:00","18.3","","4.2","","39","","14","","18","","24.1","","99.82","","","","","","NA"
"2015-06-03 16:00","2015","06","03","16:00","18.4","","5.7","","43","","12","","21","","24.1","","99.76","","","","","","Mainly Clear"
"2015-06-03 17:00","2015","06","03","17:00","18.7","","6.3","","44","","13","","17","","24.1","","99.69","","","","","","NA"
"2015-06-03 18:00","2015","06","03","18:00","17.9","","5.9","","45","","10","","17","","24.1","","99.69","","","","","","NA"
"2015-06-03 19:00","2015","06","03","19:00","17.1","","5.8","","47","","13","","12","","24.1","","99.70","","","","","","Mainly Clear"
"2015-06-03 20:00","2015","06","03","20:00","15.5","","6.3","","54","","12","","12","","24.1","","99.70","","","","","","NA"
"2015-06-03 21:00","2015","06","03","21:00","14.7","","6.3","","57","","9","","7","","24.1","","99.72","","","","","","NA"
