"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158409"
"WMO Identifier",""
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-10-01 00:00","2017","10","01","00:00","5.9","","3.3","","83","","31","","3","","","M","100.58","","","","","","NA"
"2017-10-01 01:00","2017","10","01","01:00","5.4","","3.2","","86","","34","","4","","","M","100.59","","","","","","NA"
"2017-10-01 02:00","2017","10","01","02:00","5.0","","3.0","","87","","34","","4","","","M","100.55","","","","","","NA"
"2017-10-01 03:00","2017","10","01","03:00","3.8","","2.2","","89","","35","","4","","","M","100.54","","","","","","NA"
"2017-10-01 04:00","2017","10","01","04:00","4.0","","2.5","","90","","34","","4","","","M","100.56","","","","","","NA"
"2017-10-01 05:00","2017","10","01","05:00","3.0","","1.7","","91","","34","","3","","","M","100.57","","","","","","NA"
"2017-10-01 06:00","2017","10","01","06:00","2.9","","1.4","","90","","34","","3","","","M","100.56","","","","","","NA"
"2017-10-01 07:00","2017","10","01","07:00","4.1","","1.7","","85","","34","","4","","","M","100.62","","","","","","NA"
"2017-10-01 08:00","2017","10","01","08:00","8.4","","3.9","","73","","0","","1","","","M","100.64","","","","","","NA"
"2017-10-01 09:00","2017","10","01","09:00","12.6","","4.7","","58","","23","","10","","","M","100.64","","","","","","NA"
"2017-10-01 10:00","2017","10","01","10:00","14.7","","4.6","","50","","24","","8","","","M","100.63","","","","","","NA"
"2017-10-01 11:00","2017","10","01","11:00","15.6","","4.2","","46","","28","","6","","","M","100.56","","","","","","NA"
"2017-10-01 12:00","2017","10","01","12:00","16.5","","3.8","","42","","24","","11","","","M","100.50","","","","","","NA"
"2017-10-01 13:00","2017","10","01","13:00","17.1","","3.0","","39","","27","","3","","","M","100.42","","","","","","NA"
"2017-10-01 14:00","2017","10","01","14:00","18.0","","3.8","","39","","19","","8","","","M","100.34","","","","","","NA"
"2017-10-01 15:00","2017","10","01","15:00","17.8","","5.6","","44","","20","","1","","","M","100.27","","","","","","NA"
"2017-10-01 16:00","2017","10","01","16:00","17.5","","5.8","","46","","19","","9","","","M","100.23","","","","","","NA"
"2017-10-01 17:00","2017","10","01","17:00","16.2","","5.2","","48","","15","","9","","","M","100.22","","","","","","NA"
"2017-10-01 18:00","2017","10","01","18:00","14.0","","4.7","","53","","15","","8","","","M","100.23","","","","","","NA"
"2017-10-01 19:00","2017","10","01","19:00","12.8","","5.0","","59","","13","","5","","","M","100.24","","","","","","NA"
"2017-10-01 20:00","2017","10","01","20:00","9.5","","5.1","","74","","36","","4","","","M","100.29","","","","","","NA"
"2017-10-01 21:00","2017","10","01","21:00","9.2","","5.1","","75","","2","","5","","","M","100.29","","","","","","NA"
"2017-10-01 22:00","2017","10","01","22:00","8.4","","5.2","","80","","35","","3","","","M","100.31","","","","","","NA"
"2017-10-01 23:00","2017","10","01","23:00","7.7","","5.3","","84","","32","","3","","","M","100.34","","","","","","NA"
"2017-10-02 00:00","2017","10","02","00:00","6.4","","4.8","","89","","34","","5","","","M","100.34","","","","","","NA"
"2017-10-02 01:00","2017","10","02","01:00","5.9","","4.5","","90","","33","","3","","","M","100.35","","","","","","NA"
"2017-10-02 02:00","2017","10","02","02:00","5.3","","4.0","","92","","32","","5","","","M","100.36","","","","","","NA"
"2017-10-02 03:00","2017","10","02","03:00","5.5","","4.5","","93","","34","","4","","","M","100.35","","","","","","NA"
