"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-03-01 00:00","2013","03","01","00:00","-1.1","","-4.3","","79","","33","","20","","24.1","","98.51","","","","-7","","Snow"
"2013-03-01 01:00","2013","03","01","01:00","-1.7","","-4.8","","79","","31","","17","","24.1","","98.58","","","","-7","","Snow"
"2013-03-01 02:00","2013","03","01","02:00","-2.4","","-5.5","","79","","33","","19","","24.1","","98.60","","","","-8","","Snow"
"2013-03-01 03:00","2013","03","01","03:00","-2.8","","-6.2","","77","","33","","24","","24.1","","98.62","","","","-9","","Snow"
"2013-03-01 04:00","2013","03","01","04:00","-2.9","","-6.1","","79","","34","","24","","24.1","","98.63","","","","-10","","Snow"
"2013-03-01 05:00","2013","03","01","05:00","-2.8","","-6.3","","77","","34","","26","","24.1","","98.70","","","","-10","","Mostly Cloudy"
"2013-03-01 06:00","2013","03","01","06:00","-3.2","","-7.1","","74","","35","","26","","24.1","","98.71","","","","-10","","Mostly Cloudy"
"2013-03-01 07:00","2013","03","01","07:00","-3.6","","-7.1","","77","","35","","30","","24.1","","98.78","","","","-11","","Cloudy"
"2013-03-01 08:00","2013","03","01","08:00","-3.9","","-7.6","","75","","34","","28","","24.1","","98.87","","","","-11","","Cloudy"
"2013-03-01 09:00","2013","03","01","09:00","-4.8","","-8.8","","74","","35","","22","","24.1","","98.91","","","","-12","","Cloudy"
"2013-03-01 10:00","2013","03","01","10:00","-4.7","","-9.3","","70","","36","","24","","24.1","","98.93","","","","-12","","Mostly Cloudy"
"2013-03-01 11:00","2013","03","01","11:00","-3.7","","-8.8","","68","","33","","22","","24.1","","98.94","","","","-10","","Mostly Cloudy"
"2013-03-01 12:00","2013","03","01","12:00","-2.5","","-8.4","","64","","33","","22","","24.1","","98.96","","","","-9","","Mainly Clear"
"2013-03-01 13:00","2013","03","01","13:00","-1.8","","-7.8","","64","","32","","22","","24.1","","98.95","","","","-8","","Mainly Clear"
"2013-03-01 14:00","2013","03","01","14:00","-2.4","","-8.1","","65","","33","","20","","24.1","","98.93","","","","-8","","Mainly Clear"
"2013-03-01 15:00","2013","03","01","15:00","-2.2","","-7.5","","67","","32","","22","","24.1","","98.93","","","","-8","","Mainly Clear"
"2013-03-01 16:00","2013","03","01","16:00","-2.2","","-7.7","","66","","32","","20","","24.1","","98.95","","","","-8","","Mainly Clear"
"2013-03-01 17:00","2013","03","01","17:00","-3.2","","-8.4","","67","","32","","24","","24.1","","98.97","","","","-10","","Mainly Clear"
"2013-03-01 18:00","2013","03","01","18:00","-4.2","","-8.7","","71","","33","","22","","24.1","","98.99","","","","-11","","Mainly Clear"
"2013-03-01 19:00","2013","03","01","19:00","-4.5","","-8.8","","72","","32","","19","","24.1","","99.02","","","","-11","","Clear"
"2013-03-01 20:00","2013","03","01","20:00","-4.8","","-9.5","","70","","35","","28","","24.1","","99.04","","","","-12","","Clear"
"2013-03-01 21:00","2013","03","01","21:00","-5.8","","-10.1","","72","","35","","26","","24.1","","99.09","","","","-14","","Mainly Clear"
"2013-03-01 22:00","2013","03","01","22:00","-6.1","","-10.1","","73","","34","","32","","24.1","","99.11","","","","-15","","Mostly Cloudy"
