"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-02-01 00:00","2013","02","01","00:00","-7.5","","-11.2","","75","","28","","19","","4.0","","98.15","","","","-15","","Snow Showers"
"2013-02-01 01:00","2013","02","01","01:00","-7.9","","-13.2","","66","","28","","15","","24.1","","98.20","","","","-14","","Cloudy"
"2013-02-01 02:00","2013","02","01","02:00","-8.2","","-13.3","","67","","29","","11","","24.1","","98.26","","","","-13","","Mostly Cloudy"
"2013-02-01 03:00","2013","02","01","03:00","-10.2","","-13.4","","77","","35","","15","","24.1","","98.32","","","","-17","","Cloudy"
"2013-02-01 04:00","2013","02","01","04:00","-10.7","","-14.1","","76","","33","","9","","24.1","","98.39","","","","-16","","Mostly Cloudy"
"2013-02-01 05:00","2013","02","01","05:00","-11.1","","-14.5","","76","","35","","9","","24.1","","98.49","","","","-16","","Mostly Cloudy"
"2013-02-01 06:00","2013","02","01","06:00","-11.4","","-14.7","","77","","34","","11","","24.1","","98.60","","","","-17","","Mostly Cloudy"
"2013-02-01 07:00","2013","02","01","07:00","-11.7","","-14.5","","80","","32","","11","","16.1","","98.73","","","","-18","","Snow"
"2013-02-01 08:00","2013","02","01","08:00","-11.6","","-14.1","","82","","31","","6","","19.3","","98.85","","","","-15","","Mostly Cloudy"
"2013-02-01 09:00","2013","02","01","09:00","-10.5","","-14.3","","74","","27","","7","","24.1","","98.99","","","","-15","","Mostly Cloudy"
"2013-02-01 10:00","2013","02","01","10:00","-9.5","","-13.6","","72","","23","","11","","24.1","","99.05","","","","-15","","Mostly Cloudy"
"2013-02-01 11:00","2013","02","01","11:00","-8.4","","-14.3","","62","","29","","15","","24.1","","99.13","","","","-15","","Cloudy"
"2013-02-01 12:00","2013","02","01","12:00","-8.0","","-15.4","","55","","28","","24","","24.1","","99.20","","","","-16","","Cloudy"
"2013-02-01 13:00","2013","02","01","13:00","-8.1","","-16.1","","53","","28","","26","","24.1","","99.24","","","","-16","","Mostly Cloudy"
"2013-02-01 14:00","2013","02","01","14:00","-7.8","","-16.0","","52","","30","","24","","24.1","","99.29","","","","-16","","Mostly Cloudy"
"2013-02-01 15:00","2013","02","01","15:00","-7.9","","-16.0","","52","","27","","26","","24.1","","99.35","","","","-16","","Mostly Cloudy"
"2013-02-01 16:00","2013","02","01","16:00","-8.6","","-14.7","","61","","30","","17","","24.1","","99.45","","","","-15","","Mostly Cloudy"
"2013-02-01 17:00","2013","02","01","17:00","-8.7","","-15.8","","56","","33","","22","","24.1","","99.49","","","","-17","","Mainly Clear"
"2013-02-01 18:00","2013","02","01","18:00","-9.2","","-15.6","","60","","32","","11","","24.1","","99.56","","","","-15","","Mainly Clear"
"2013-02-01 19:00","2013","02","01","19:00","-9.6","","-15.5","","62","","28","","6","","24.1","","99.63","","","","-13","","Mainly Clear"
"2013-02-01 20:00","2013","02","01","20:00","-10.1","","-15.4","","65","","26","","4","","24.1","","99.64","","","","-12","","Mostly Cloudy"
"2013-02-01 21:00","2013","02","01","21:00","-9.5","","-14.9","","65","","25","","6","","24.1","","99.66","","","","-13","","Mostly Cloudy"
"2013-02-01 22:00","2013","02","01","22:00","-9.1","","-13.3","","72","","23","","6","","24.1","","99.66","","","","-12","","Mostly Cloudy"
"2013-02-01 23:00","2013","02","01","23:00","-8.8","","-12.4","","75","","23","","15","","24.1","","99.64","","","","-15","","Mainly Clear"
"2013-02-02 00:00","2013","02","02","00:00","-8.7","","-13.2","","70","","25","","13","","24.1","","99.63","","","","-15","","Clear"
"2013-02-02 01:00","2013","02","02","01:00","-9.1","","-13.7","","69","","23","","13","","24.1","","99.59","","","","-15","","Clear"
"2013-02-02 02:00","2013","02","02","02:00","-9.2","","-14.0","","68","","22","","9","","24.1","","99.56","","","","-14","","Mostly Cloudy"
"2013-02-02 03:00","2013","02","02","03:00","-9.1","","-13.4","","71","","23","","19","","24.1","","99.56","","","","-17","","Mostly Cloudy"
"2013-02-02 04:00","2013","02","02","04:00","-9.7","","-14.7","","67","","24","","17","","24.1","","99.51","","","","-17","","Mostly Cloudy"
"2013-02-02 05:00","2013","02","02","05:00","-10.1","","-15.2","","66","","24","","19","","24.1","","99.50","","","","-18","","Cloudy"
"2013-02-02 06:00","2013","02","02","06:00","-10.3","","-15.4","","66","","23","","15","","24.1","","99.45","","","","-17","","Snow"
"2013-02-02 07:00","2013","02","02","07:00","-10.3","","-14.7","","70","","24","","20","","24.1","","99.42","","","","-18","","Snow"
"2013-02-02 08:00","2013","02","02","08:00","-9.9","","-13.5","","75","","24","","13","","16.1","","99.42","","","","-16","","Snow"
"2013-02-02 09:00","2013","02","02","09:00","-9.5","","-13.1","","75","","23","","17","","11.3","","99.34","","","","-17","","Snow"
"2013-02-02 10:00","2013","02","02","10:00","-9.4","","-12.2","","80","","23","","15","","4.0","","99.30","","","","-16","","Snow"
"2013-02-02 11:00","2013","02","02","11:00","-8.7","","-11.5","","80","","24","","11","","4.0","","99.25","","","","-14","","Snow"
"2013-02-02 12:00","2013","02","02","12:00","-7.7","","-12.1","","71","","23","","15","","19.3","","99.17","","","","-14","","Snow"
"2013-02-02 13:00","2013","02","02","13:00","-6.9","","-11.3","","71","","26","","15","","11.3","","99.09","","","","-13","","Snow"
"2013-02-02 14:00","2013","02","02","14:00","-6.5","","-11.7","","67","","26","","15","","16.1","","99.02","","","","-12","","Snow"
"2013-02-02 15:00","2013","02","02","15:00","-6.2","","-11.6","","66","","25","","15","","19.3","","99.00","","","","-12","","Snow"
"2013-02-02 16:00","2013","02","02","16:00","-6.1","","-12.0","","63","","24","","15","","24.1","","99.01","","","","-12","","Cloudy"
"2013-02-02 17:00","2013","02","02","17:00","-6.3","","-12.1","","63","","26","","13","","24.1","","99.02","","","","-12","","Mostly Cloudy"
"2013-02-02 18:00","2013","02","02","18:00","-7.0","","-12.5","","65","","28","","7","","24.1","","99.06","","","","-11","","Mainly Clear"
"2013-02-02 19:00","2013","02","02","19:00","-7.6","","-12.9","","66","","27","","6","","24.1","","99.09","","","","-11","","Mainly Clear"
"2013-02-02 20:00","2013","02","02","20:00","-9.4","","-13.3","","73","","33","","6","","24.1","","99.13","","","","-13","","Mainly Clear"
"2013-02-02 21:00","2013","02","02","21:00","-10.0","","-12.9","","79","","34","","7","","24.1","","99.12","","","","-14","","Clear"
"2013-02-02 22:00","2013","02","02","22:00","-10.5","","-13.0","","82","","34","","7","","24.1","","99.12","","","","-15","","Clear"
"2013-02-02 23:00","2013","02","02","23:00","-12.1","","-13.8","","87","","34","","6","","24.1","","99.08","","","","-16","","Clear"
"2013-02-03 00:00","2013","02","03","00:00","-12.8","","-14.3","","88","","","","0","","24.1","","99.09","","","","","","Clear"
"2013-02-03 01:00","2013","02","03","01:00","-13.6","","-15.0","","89","","","","0","","24.1","","99.08","","","","","","Clear"
"2013-02-03 02:00","2013","02","03","02:00","-14.3","","-15.7","","89","","","","0","","24.1","","99.06","","","","","","Clear"
"2013-02-03 03:00","2013","02","03","03:00","-15.1","","-16.4","","90","","33","","6","","24.1","","99.04","","","","-19","","Clear"
"2013-02-03 04:00","2013","02","03","04:00","-15.0","","-16.7","","87","","34","","6","","24.1","","98.97","","","","-19","","Clear"
"2013-02-03 05:00","2013","02","03","05:00","-15.3","","-16.7","","89","","34","","4","","24.1","","98.93","","","","-18","","Clear"
"2013-02-03 06:00","2013","02","03","06:00","-15.2","","-16.8","","88","","35","","6","","24.1","","98.86","","","","-19","","Mainly Clear"
"2013-02-03 07:00","2013","02","03","07:00","-14.9","","-16.4","","88","","","","0","","24.1","","98.85","","","","","","Mostly Cloudy"
"2013-02-03 08:00","2013","02","03","08:00","-13.1","","-14.5","","89","","","","0","","24.1","","98.85","","","","","","Mostly Cloudy"
"2013-02-03 09:00","2013","02","03","09:00","-10.8","","-13.2","","82","","35","","4","","24.1","","98.83","","","","-13","","Mostly Cloudy"
"2013-02-03 10:00","2013","02","03","10:00","-9.6","","-14.9","","65","","35","","4","","24.1","","98.79","","","","-12","","Mostly Cloudy"
"2013-02-03 11:00","2013","02","03","11:00","-8.2","","-16.0","","53","","","","0","","24.1","","98.75","","","","","","Mostly Cloudy"
"2013-02-03 12:00","2013","02","03","12:00","-6.9","","-14.9","","53","","","","0","","24.1","","98.68","","","","","","Mostly Cloudy"
"2013-02-03 13:00","2013","02","03","13:00","-5.9","","-16.0","","45","","26","","9","","24.1","","98.62","","","","-10","","Mostly Cloudy"
"2013-02-03 14:00","2013","02","03","14:00","-6.1","","-16.5","","44","","22","","7","","24.1","","98.53","","","","-9","","Mostly Cloudy"
"2013-02-03 15:00","2013","02","03","15:00","-5.9","","-15.6","","46","","23","","11","","24.1","","98.50","","","","-11","","Cloudy"
"2013-02-03 16:00","2013","02","03","16:00","-5.3","","-14.9","","47","","28","","9","","24.1","","98.48","","","","-9","","Mostly Cloudy"
"2013-02-03 17:00","2013","02","03","17:00","-5.7","","-13.9","","52","","26","","13","","24.1","","98.49","","","","-11","","Cloudy"
"2013-02-03 18:00","2013","02","03","18:00","-6.6","","-10.8","","72","","27","","11","","16.1","","98.53","","","","-12","","Snow"
"2013-02-03 19:00","2013","02","03","19:00","-7.1","","-11.8","","69","","27","","13","","19.3","","98.59","","","","-13","","Snow"
"2013-02-03 20:00","2013","02","03","20:00","-7.3","","-11.2","","74","","25","","15","","11.3","","98.61","","","","-13","","Snow"
"2013-02-03 21:00","2013","02","03","21:00","-7.6","","-11.9","","71","","25","","13","","24.1","","98.62","","","","-13","","Cloudy"
"2013-02-03 22:00","2013","02","03","22:00","-8.1","","-12.6","","70","","25","","17","","24.1","","98.61","","","","-15","","Cloudy"
"2013-02-03 23:00","2013","02","03","23:00","-8.6","","-12.6","","73","","25","","13","","24.1","","98.61","","","","-15","","Mainly Clear"
"2013-02-04 00:00","2013","02","04","00:00","-8.9","","-12.6","","75","","24","","11","","24.1","","98.62","","","","-14","","Clear"
"2013-02-04 01:00","2013","02","04","01:00","-9.2","","-12.5","","77","","25","","13","","24.1","","98.63","","","","-15","","Clear"
"2013-02-04 02:00","2013","02","04","02:00","-9.6","","-12.7","","78","","27","","11","","24.1","","98.67","","","","-15","","Clear"
"2013-02-04 03:00","2013","02","04","03:00","-8.8","","-12.0","","78","","27","","9","","24.1","","98.76","","","","-13","","Cloudy"
"2013-02-04 04:00","2013","02","04","04:00","-8.3","","-12.1","","74","","27","","13","","11.3","","98.81","","","","-14","","Snow"
"2013-02-04 05:00","2013","02","04","05:00","-8.4","","-13.0","","69","","27","","15","","11.3","","98.85","","","","-15","","Snow"
"2013-02-04 06:00","2013","02","04","06:00","-9.1","","-12.5","","76","","26","","13","","11.3","","98.88","","","","-15","","Mostly Cloudy"
"2013-02-04 07:00","2013","02","04","07:00","-9.7","","-13.8","","72","","27","","11","","24.1","","98.91","","","","-15","","Mostly Cloudy"
"2013-02-04 08:00","2013","02","04","08:00","-9.7","","-13.8","","72","","28","","7","","24.1","","98.95","","","","-14","","Mostly Cloudy"
"2013-02-04 09:00","2013","02","04","09:00","-10.4","","-13.1","","81","","2","","9","","12.9","","99.00","","","","-15","","Snow"
"2013-02-04 10:00","2013","02","04","10:00","-10.1","","-13.4","","77","","2","","7","","24.1","","99.02","","","","-14","","Snow"
"2013-02-04 11:00","2013","02","04","11:00","-10.4","","-14.0","","75","","36","","9","","9.7","","99.03","","","","-15","","Snow"
"2013-02-04 12:00","2013","02","04","12:00","-8.8","","-13.6","","68","","34","","7","","24.1","","98.98","","","","-13","","Mainly Clear"
"2013-02-04 13:00","2013","02","04","13:00","-7.1","","-13.1","","62","","32","","13","","24.1","","98.89","","","","-13","","Mostly Cloudy"
"2013-02-04 14:00","2013","02","04","14:00","-7.7","","-13.6","","63","","36","","13","","24.1","","98.87","","","","-13","","Mostly Cloudy"
"2013-02-04 15:00","2013","02","04","15:00","-7.6","","-13.6","","62","","35","","11","","24.1","","98.87","","","","-13","","Mostly Cloudy"
"2013-02-04 16:00","2013","02","04","16:00","-8.0","","-13.3","","66","","1","","7","","19.3","","98.87","","","","-12","","Snow"
"2013-02-04 17:00","2013","02","04","17:00","-8.6","","-14.3","","63","","36","","7","","24.1","","98.85","","","","-12","","Mostly Cloudy"
"2013-02-04 18:00","2013","02","04","18:00","-9.3","","-15.4","","61","","1","","13","","24.1","","98.86","","","","-15","","Mostly Cloudy"
"2013-02-04 19:00","2013","02","04","19:00","-10.3","","-16.0","","63","","1","","9","","24.1","","98.89","","","","-15","","Mostly Cloudy"
"2013-02-04 20:00","2013","02","04","20:00","-11.6","","-16.9","","65","","3","","11","","24.1","","98.95","","","","-18","","Mainly Clear"
"2013-02-04 21:00","2013","02","04","21:00","-12.2","","-17.5","","65","","1","","9","","24.1","","98.95","","","","-17","","Mainly Clear"
"2013-02-04 22:00","2013","02","04","22:00","-12.5","","-17.7","","65","","34","","7","","24.1","","98.97","","","","-17","","Mostly Cloudy"
"2013-02-04 23:00","2013","02","04","23:00","-12.1","","-18.5","","59","","35","","9","","24.1","","98.98","","","","-17","","Mostly Cloudy"
"2013-02-05 00:00","2013","02","05","00:00","-12.4","","-18.2","","62","","2","","6","","24.1","","98.99","","","","-16","","Mostly Cloudy"
"2013-02-05 01:00","2013","02","05","01:00","-11.8","","-17.4","","63","","36","","7","","24.1","","98.97","","","","-16","","Mostly Cloudy"
"2013-02-05 02:00","2013","02","05","02:00","-11.7","","-17.1","","64","","3","","4","","24.1","","98.95","","","","-14","","Mostly Cloudy"
"2013-02-05 03:00","2013","02","05","03:00","-11.3","","-16.8","","64","","35","","4","","24.1","","98.97","","","","-14","","Mostly Cloudy"
"2013-02-05 04:00","2013","02","05","04:00","-12.2","","-16.6","","70","","","","0","","24.1","","98.91","","","","","","Cloudy"
"2013-02-05 05:00","2013","02","05","05:00","-11.8","","-15.2","","76","","","","0","","24.1","","98.95","","","","","","Cloudy"
"2013-02-05 06:00","2013","02","05","06:00","-11.4","","-15.8","","70","","22","","4","","24.1","","98.94","","","","-14","","Mostly Cloudy"
"2013-02-05 07:00","2013","02","05","07:00","-12.8","","-15.8","","78","","","","0","","24.1","","98.93","","","","","","Mainly Clear"
"2013-02-05 08:00","2013","02","05","08:00","-12.5","","-15.3","","80","","4","","4","","24.1","","98.97","","","","-15","","Mainly Clear"
"2013-02-05 09:00","2013","02","05","09:00","-9.6","","-14.5","","67","","","","0","","24.1","","99.01","","","","","","Mainly Clear"
"2013-02-05 10:00","2013","02","05","10:00","-7.1","","-13.9","","58","","","","0","","24.1","","98.97","","","","","","Mostly Cloudy"
"2013-02-05 11:00","2013","02","05","11:00","-6.3","","-13.6","","56","","12","","6","","24.1","","98.94","","","","-9","","Cloudy"
"2013-02-05 12:00","2013","02","05","12:00","-5.9","","-12.3","","61","","14","","11","","19.3","","98.84","","","","-11","","Cloudy"
"2013-02-05 13:00","2013","02","05","13:00","-5.9","","-10.4","","70","","16","","9","","16.1","","98.74","","","","-10","","Snow"
"2013-02-05 14:00","2013","02","05","14:00","-5.9","","-9.4","","76","","16","","11","","16.1","","98.65","","","","-11","","Snow"
"2013-02-05 15:00","2013","02","05","15:00","-5.2","","-10.7","","65","","19","","11","","19.3","","98.60","","","","-10","","Cloudy"
"2013-02-05 16:00","2013","02","05","16:00","-5.4","","-11.7","","61","","16","","15","","19.3","","98.60","","","","-11","","Cloudy"
"2013-02-05 17:00","2013","02","05","17:00","-4.7","","-11.2","","60","","21","","9","","19.3","","98.62","","","","-9","","Cloudy"
"2013-02-05 18:00","2013","02","05","18:00","-4.7","","-12.6","","54","","24","","9","","19.3","","98.64","","","","-9","","Cloudy"
"2013-02-05 19:00","2013","02","05","19:00","-6.1","","-10.6","","70","","27","","7","","4.8","","98.65","","","","-9","","Snow"
"2013-02-05 20:00","2013","02","05","20:00","-5.5","","-10.6","","67","","20","","9","","24.1","","98.61","","","","-10","","Cloudy"
"2013-02-05 21:00","2013","02","05","21:00","-4.9","","-10.4","","65","","22","","11","","24.1","","98.62","","","","-9","","Cloudy"
"2013-02-05 22:00","2013","02","05","22:00","-4.7","","-9.8","","67","","23","","15","","24.1","","98.63","","","","-10","","Cloudy"
"2013-02-05 23:00","2013","02","05","23:00","-4.7","","-8.7","","74","","24","","15","","19.3","","98.63","","","","-10","","Snow"
"2013-02-06 00:00","2013","02","06","00:00","-4.4","","-7.9","","77","","24","","13","","24.1","","98.63","","","","-9","","Cloudy"
"2013-02-06 01:00","2013","02","06","01:00","-4.1","","-7.0","","80","","25","","19","","16.1","","98.66","","","","-10","","Snow"
"2013-02-06 02:00","2013","02","06","02:00","-4.0","","-6.0","","86","","25","","11","","11.3","","98.73","","","","-8","","Snow"
"2013-02-06 03:00","2013","02","06","03:00","-3.8","","-6.1","","84","","26","","13","","9.7","","98.78","","","","-9","","Snow"
"2013-02-06 04:00","2013","02","06","04:00","-4.2","","-7.7","","77","","32","","15","","19.3","","98.92","","","","-10","","Snow"
"2013-02-06 05:00","2013","02","06","05:00","-5.4","","-10.0","","70","","31","","24","","24.1","","99.08","","","","-13","","Snow"
"2013-02-06 06:00","2013","02","06","06:00","-6.2","","-11.8","","64","","32","","20","","24.1","","99.17","","","","-13","","Mainly Clear"
"2013-02-06 07:00","2013","02","06","07:00","-7.1","","-12.5","","65","","31","","20","","24.1","","99.38","","","","-14","","Mainly Clear"
"2013-02-06 08:00","2013","02","06","08:00","-8.1","","-12.9","","68","","31","","28","","12.9","","99.59","","","","-17","","Snow"
"2013-02-06 09:00","2013","02","06","09:00","-9.3","","-14.0","","69","","33","","19","","24.1","","99.73","","","","-17","","Mainly Clear"
"2013-02-06 10:00","2013","02","06","10:00","-9.2","","-14.7","","64","","32","","22","","24.1","","99.87","","","","-17","","Mainly Clear"
"2013-02-06 11:00","2013","02","06","11:00","-8.9","","-14.8","","62","","32","","22","","24.1","","99.94","","","","-17","","Mainly Clear"
"2013-02-06 12:00","2013","02","06","12:00","-7.1","","-14.0","","58","","33","","13","","24.1","","99.99","","","","-13","","Mainly Clear"
"2013-02-06 13:00","2013","02","06","13:00","-5.9","","-14.1","","52","","31","","9","","24.1","","99.98","","","","-10","","Mainly Clear"
"2013-02-06 14:00","2013","02","06","14:00","-5.4","","-13.4","","53","","28","","7","","24.1","","100.01","","","","-9","","Clear"
"2013-02-06 15:00","2013","02","06","15:00","-3.9","","-14.5","","44","","26","","11","","24.1","","100.04","","","","-8","","Mainly Clear"
"2013-02-06 16:00","2013","02","06","16:00","-4.4","","-14.8","","44","","28","","6","","24.1","","100.08","","","","-7","","Mainly Clear"
"2013-02-06 17:00","2013","02","06","17:00","-6.1","","-13.6","","55","","36","","13","","24.1","","100.10","","","","-11","","Mostly Cloudy"
"2013-02-06 18:00","2013","02","06","18:00","-7.3","","-14.0","","59","","3","","6","","24.1","","100.17","","","","-10","","Mainly Clear"
"2013-02-06 19:00","2013","02","06","19:00","-8.1","","-14.0","","62","","1","","4","","24.1","","100.30","","","","-10","","Mainly Clear"
"2013-02-06 20:00","2013","02","06","20:00","-8.8","","-14.2","","65","","3","","4","","24.1","","100.31","","","","-11","","Mainly Clear"
"2013-02-06 21:00","2013","02","06","21:00","-9.3","","-14.5","","66","","2","","7","","24.1","","100.35","","","","-13","","Mainly Clear"
"2013-02-06 22:00","2013","02","06","22:00","-10.7","","-15.2","","69","","7","","4","","24.1","","100.36","","","","-13","","Mainly Clear"
"2013-02-06 23:00","2013","02","06","23:00","-11.1","","-15.0","","73","","13","","4","","24.1","","100.35","","","","-14","","Mainly Clear"
"2013-02-07 00:00","2013","02","07","00:00","-10.6","","-14.5","","73","","3","","7","","24.1","","100.34","","","","-15","","Mostly Cloudy"
"2013-02-07 01:00","2013","02","07","01:00","-10.2","","-14.2","","72","","2","","4","","24.1","","100.35","","","","-13","","Cloudy"
"2013-02-07 02:00","2013","02","07","02:00","-10.0","","-14.1","","72","","3","","4","","24.1","","100.37","","","","-12","","Mostly Cloudy"
"2013-02-07 03:00","2013","02","07","03:00","-9.4","","-13.7","","71","","","","0","","24.1","","100.38","","","","","","Cloudy"
"2013-02-07 04:00","2013","02","07","04:00","-8.5","","-12.9","","70","","7","","6","","24.1","","100.35","","","","-12","","Cloudy"
"2013-02-07 05:00","2013","02","07","05:00","-7.6","","-11.2","","75","","9","","13","","24.1","","100.37","","","","-13","","Mostly Cloudy"
"2013-02-07 06:00","2013","02","07","06:00","-8.1","","-10.7","","82","","9","","15","","24.1","","100.40","","","","-14","","Cloudy"
"2013-02-07 07:00","2013","02","07","07:00","-8.9","","-11.4","","82","","8","","13","","16.1","","100.41","","","","-15","","Snow"
"2013-02-07 08:00","2013","02","07","08:00","-9.3","","-11.8","","82","","9","","15","","4.8","","100.45","","","","-16","","Snow"
"2013-02-07 09:00","2013","02","07","09:00","-9.2","","-11.4","","84","","9","","17","","3.6","","100.45","","","","-16","","Snow"
