Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2018-01-01,2018,1,1,-6.5,-25.5,-16.0,0.0,0.4,0.2,14,0.0
2018-01-02,2018,1,2,-7.0,-16.0,-11.5,0.0,0.0,0.0,17,0.0
2018-01-03,2018,1,3,-6.0,-14.0,-10.0,0.0,0.8,0.2,17,0.0
2018-01-04,2018,1,4,-10.5,-14.5,-12.5,0.0,0.0,0.0,17,0.0
2018-01-05,2018,1,5,-15.0,-22.5,-18.8,0.0,0.0,0.0,17,0.0
2018-01-06,2018,1,6,-15.0,-25.0,-20.0,0.0,0.0,0.0,17,0.0
2018-01-07,2018,1,7,-0.5,-24.5,-12.5,0.0,3.0,4.6,17,0.0
2018-01-08,2018,1,8,2.5,-9.5,-3.5,0.0,0.0,0.0,20,0.0
2018-01-09,2018,1,9,0.0,-1.5,-0.8,0.0,0.0,0.0,19,0.0
2018-01-10,2018,1,10,8.5,-9.0,-0.3,3.0,0.0,3.0,18,0.0
2018-01-11,2018,1,11,11.5,-0.5,5.5,16.4,0.0,16.4,0,0.0
2018-01-12,2018,1,12,3.0,-8.5,-2.8,2.8,4.0,7.0,0,0.0
2018-01-13,2018,1,13,-11.5,-15.5,-13.5,0.0,0.0,0.0,2,0.0
2018-01-14,2018,1,14,-5.0,-18.5,-11.8,0.0,1.2,0.4,2,0.0
2018-01-15,2018,1,15,-7.0,-11.5,-9.3,0.0,9.0,4.8,2,0.0
2018-01-16,2018,1,16,-3.0,-10.0,-6.5,0.0,3.0,0.8,9,0.0
2018-01-17,2018,1,17,-5.0,-15.0,-10.0,0.0,0.0,0.0,11,0.0
2018-01-18,2018,1,18,-3.0,-9.5,-6.3,0.0,0.0,0.0,7,0.0
2018-01-19,2018,1,19,2.5,-9.5,-3.5,0.0,0.0,0.0,6,0.0
2018-01-20,2018,1,20,6.0,-1.0,2.5,0.0,0.0,0.0,5,0.0
2018-01-21,2018,1,21,5.0,-3.5,0.8,3.8,0.0,3.8,4,0.0
2018-01-22,2018,1,22,4.5,0.0,2.3,12.6,0.0,12.6,2,0.0
2018-01-23,2018,1,23,7.0,-0.5,3.3,0.4,0.2,0.6,0,0.0
2018-01-24,2018,1,24,-5.0,-12.0,-8.5,0.0,0.0,0.0,0,0.0
